1-0	2-nsubj	2-nsubj
112-12	4-dobj	64-root
112-13	10-nmodCOLsmixut	12-nmod
112-14	13-detCOLdef	16-case
112-15	13-detCOLdef	16-det
112-16	11-nmodCOLsmixut	13-nmod
112-17	15-case	64-root
112-18	15-case	19-case
112-19	13-nmod	64-root
112-20	10-appos	21-name
112-21	16-name	19-nmod
112-22	10-punct	19-punct
112-23	10-dep	19-nmod
112-24	19-nmodCOLsmixut	23-nmod
112-25	22-detCOLdef	64-root
112-26	22-detCOLdef	27-det
112-27	20-nmodCOLsmixut	64-root
112-28	19-appos	29-name
112-29	23-name	27-nmod
112-30	10-punct	27-punct
112-31	10-dep	27-nmod
112-32	26-nmodCOLsmixut	31-nmod
112-33	29-detCOLdef	35-case
112-34	29-detCOLdef	35-det
112-35	27-nmodCOLsmixut	32-nmod
112-36	26-punct	27-punct
112-37	26-appos	64-root
112-38	31-nmodCOLsmixut	37-nmod
112-39	32-nmodCOLsmixut	38-nmod
112-40	35-detCOLdef	64-root
112-41	35-detCOLdef	42-det
112-42	33-nmodCOLsmixut	64-root
112-43	31-appos	44-name
112-44	36-name	42-nmod
112-45	31-punct	42-punct
112-46	31-conj	42-nmod
112-47	39-nmodCOLsmixut	46-nmod
112-48	42-detCOLdef	50-case
112-49	42-detCOLdef	50-det
112-50	40-nmodCOLsmixut	47-nmod
112-51	44-case	64-root
112-52	44-case	53-case
112-53	39-nmod	64-root
112-54	44-nmodCOLsmixut	64-root
112-55	39-appos	54-nmod
112-56	46-name	57-nsubj
112-57	31-cc	64-root
112-58	31-cc	57-cc
112-59	31-conj	64-root
112-60	51-detCOLdef	62-case
112-61	51-detCOLdef	62-det
112-62	49-nmodCOLsmixut	59-nmod
112-63	4-punct	59-punct

113-0	1-case	5-mark
113-1	1-case	2-case
113-2	4-nmod	5-nsubj
113-3	1-name	2-nmod
113-4	4-neg	5-advmod
113-5	54-root	54-root
113-6	6-case	11-case
113-7	6-case	8-case
113-8	4-nmod	11-nsubj
113-9	8-detCOLdef	11-case
113-10	8-detCOLdef	11-det
113-11	4-nsubj	5-dobj
113-12	11-case	34-mark
113-13	11-detCOLdef	34-mark
113-14	11-detCOLdef	15-det
113-15	8-nmod	34-nmod
113-16	13-detCOLdef	34-mark
113-17	13-detCOLdef	19-det
113-18	11-amod	19-amod
113-19	16-case	34-mark
113-20	16-case	22-case
113-21	16-detCOLdef	22-det
113-22	11-conj	34-nmod
113-23	16-name	34-nmod
113-24	17-name	25-name
113-25	17-name	23-nmod
113-26	4-punct	23-punct
113-27	27-case	28-case
113-28	27-mark	34-mark
113-29	27-mark	34-mark
113-30	27-nsubj	34-nmod
113-31	23-nmodCOLsmixut	34-nmod
113-32	24-name	33-name
113-33	24-name	34-nsubj
113-34	4-nmod	5-conj
113-35	27-dobj	34-dobj
113-36	30-case	54-root
113-37	30-case	38-case
113-38	27-iobj	54-root
113-39	32-detCOLdef	54-root
113-40	32-detCOLdef	41-det
113-41	30-nmodCOLsmixut	54-root
113-42	34-detCOLdef	54-root
113-43	34-detCOLdef	45-det
113-44	30-amod	45-amod
113-45	36-case	54-root
113-46	36-case	47-case
113-47	30-nmod	54-root
113-48	36-amod	54-root
113-49	27-xcomp	48-conj
113-50	40-caseCOLacc	52-case
113-51	40-caseCOLacc	52-advmodCOLemph
113-52	38-dobj	49-dobj
113-53	4-punct	48-punct

114-0	3-nsubj	4-nsubj
114-1	2-detCOLdef	3-case
114-2	2-detCOLdef	3-det
114-3	0-nmodCOLsmixut	0-nmod
114-4	19-root	19-root
114-5	6-case	8-case
114-6	6-case	8-case
114-7	6-detCOLdef	8-det
114-8	3-nmod	4-dobj
114-9	3-cc	11-mark
114-10	3-cc	9-cc
114-11	3-conj	4-conj
114-12	8-dobj	11-dobj
114-13	9-nmodCOLsmixut	12-nmod
114-14	12-case	16-case
114-15	12-case	16-case
114-16	8-nmod	13-nmod
114-17	12-nmodCOLposs	11-dobj
114-18	3-punct	4-punct

115-0	7-nsubj	1-case
115-1	7-nsubj	8-nsubj
115-2	0-nmodCOLposs	8-nsubj
115-3	3-caseCOLgen	8-mark
115-4	0-nmodCOLposs	8-nsubj
115-5	3-nmodCOLsmixut	8-nsubj
115-6	4-name	7-name
115-7	4-name	8-nsubj
115-8	49-root	49-root
115-9	10-case	10-case
115-10	8-mwe	21-nsubj
115-11	7-nmod	21-nsubj
115-12	10-nmodCOLsmixut	21-nsubj
115-13	11-nmodCOLsmixut	21-nsubj
115-14	12-name	13-nmod
115-15	11-punct	13-punct
115-16	11-appos	17-name
115-17	15-name	13-nmod
115-18	11-punct	13-punct
115-19	19-mark	21-mark
115-20	19-mark	21-mark
115-21	11-aclCOLrelcl	8-conj
115-22	23-case	23-case
115-23	23-nmod	21-dobj
115-24	23-punct	21-punct
115-25	19-iobj	21-dobj
115-26	25-case	40-mark
115-27	25-case	28-case
115-28	23-nmod	40-nsubj
115-29	25-nmodCOLsmixut	40-nsubj
115-30	26-nmodCOLsmixut	40-nsubj
115-31	27-nmodCOLsmixut	30-nmod
115-32	30-detCOLdef	40-mark
115-33	30-detCOLdef	34-det
115-34	26-appos	40-nsubj
115-35	30-appos	36-name
115-36	31-name	34-nmod
115-37	26-punct	34-punct
115-38	35-mark	40-mark
115-39	35-mark	40-mark
115-40	26-aclCOLrelcl	21-conj
115-41	38-case	44-case
115-42	38-case	44-case
115-43	38-detCOLdef	44-det
115-44	35-nmod	40-dobj
115-45	40-mark	47-mark
115-46	40-mark	47-mark
115-47	38-aclCOLrelcl	8-conj
115-48	7-punct	8-punct

116-0	1-case	1-case
116-1	3-nmod	3-nmod
116-2	1-amod	3-dobj
116-3	11-root	11-root
116-4	3-nsubj	3-nmod
116-5	6-case	11-root
116-6	6-case	7-case
116-7	3-iobj	11-root
116-8	6-nmodCOLsmixut	11-root
116-9	7-name	8-nmod
116-10	3-punct	8-punct

117-0	1-detCOLdef	9-mark
117-1	1-detCOLdef	2-det
117-2	9-nsubj	9-nmod
117-3	3-detCOLdef	9-mark
117-4	3-detCOLdef	6-det
117-5	1-amod	6-amod
117-6	5-caseCOLacc	9-mark
117-7	5-caseCOLacc	9-mark
117-8	6-dobj	9-nmod
117-9	1-acl	20-root
117-10	6-nsubj	12-nsubj
117-11	7-appos	10-nmod
117-12	20-root	9-conj
117-13	11-case	20-root
117-14	11-case	15-case
117-15	9-nmod	13-nmod
117-16	13-case	20-root
117-17	13-case	18-case
117-18	9-nmod	16-nmod
117-19	9-punct	16-punct

118-0	1-detCOLdef	2-case
118-1	1-detCOLdef	2-det
118-2	8-nsubj	9-nsubj
118-3	3-caseCOLgen	9-mark
118-4	1-nmodCOLposs	9-nsubj
118-5	3-nmodCOLsmixut	9-nsubj
118-6	4-name	9-nsubj
118-7	5-name	6-nmod
118-8	8-punct	6-punct
118-9	35-root	22-advcl
118-10	10-case	11-case
118-11	8-nmod	9-dobj
118-12	10-nmodCOLsmixut	11-nmod
118-13	13-mark	15-mark
118-14	13-mark	15-mark
118-15	10-aclCOLrelcl	9-conj
118-16	15-case	22-mark
118-17	15-case	18-case
118-18	13-iobj	22-nmod
118-19	15-nmodCOLsmixut	18-nmod
118-20	13-cc	22-mark
118-21	13-cc	20-cc
118-22	13-conj	35-root
118-23	18-xcomp	22-conj
118-24	21-case	26-case
118-25	21-case	26-case
118-26	19-nmod	23-nmod
118-27	23-caseCOLacc	35-root
118-28	19-dobj	35-root
118-29	25-detCOLdef	31-case
118-30	25-detCOLdef	31-det
118-31	23-nmodCOLsmixut	28-nmod
118-32	27-case	33-case
118-33	23-nmod	31-nmod
118-34	8-punct	28-punct

119-0	2-nsubj	2-nsubj
119-1	0-appos	0-nmod
119-2	58-root	16-advcl
119-3	5-case	16-mark
119-4	5-case	16-case
119-5	5-punct	16-punct
119-6	2-iobj	16-nmod
119-7	7-detCOLdef	9-case
119-8	7-detCOLdef	9-det
119-9	5-nmodCOLsmixut	6-nmod
119-10	5-punct	6-punct
119-11	13-punct	6-punct
119-12	13-punct	16-punct
119-13	12-detCOLdef	15-case
119-14	12-detCOLdef	15-det
119-15	13-nsubj	16-nmod
119-16	2-ccomp	38-advcl
119-17	13-xcomp	16-ccomp
119-18	14-cc	20-mark
119-19	14-cc	18-cc
119-20	14-conj	16-conj
119-21	19-dep	20-advmod
119-22	19-punct	20-punct
119-23	14-dobj	20-dobj
119-24	21-case	25-case
119-25	19-nmod	23-nmod
119-26	23-case	28-case
119-27	23-case	28-case
119-28	21-conj	25-nmod
119-29	14-punct	28-punct
119-30	14-cc	33-mark
119-31	14-cc	30-cc
119-32	27-neg	33-advmod
119-33	14-conj	16-conj
119-34	29-case	35-case
119-35	27-nmod	33-dobj
119-36	31-mark	38-mark
119-37	31-mark	38-mark
119-38	29-aclCOLrelcl	58-root
119-39	31-xcomp	38-conj
119-40	35-case	43-case
119-41	35-case	43-case
119-42	35-detCOLdef	43-det
119-43	32-nmod	39-dobj
119-44	37-mark	46-mark
119-45	37-mark	46-mark
119-46	35-aclCOLrelcl	38-conj
119-47	39-case	48-case
119-48	37-nmod	46-dobj
119-49	41-case	51-case
119-50	41-case	51-case
119-51	39-conj	46-dobj
119-52	43-case	53-case
119-53	31-nmod	51-nmod
119-54	45-detCOLdef	56-case
119-55	45-detCOLdef	56-det
119-56	43-nmodCOLsmixut	53-nmod
119-57	2-punct	38-punct

120-0	1-det	1-det
120-1	3-dislocated	2-nmod
120-2	1-advmodCOLinf	4-advcl
120-3	9-root	4-aux
120-4	3-xcomp	9-root
120-5	6-caseCOLacc	7-case
120-6	6-caseCOLacc	7-advmodCOLemph
120-7	4-dobj	4-dobj
120-8	3-punct	4-punct

121-0	26-root	1-aux
121-1	0-xcomp	26-root
121-2	1-dobj	1-dobj
121-3	2-nmodCOLsmixut	2-nmod
121-4	5-case	15-mark
121-5	5-case	6-case
121-6	2-nmod	15-nsubj
121-7	5-nmodCOLsmixut	6-nmod
121-8	6-cc	10-case
121-9	6-cc	8-cc
121-10	6-conj	6-nmod
121-11	12-mark	15-mark
121-12	12-mark	15-mark
121-13	12-nsubj	15-nsubj
121-14	10-nmodCOLposs	15-nsubj
121-15	6-aclCOLrelcl	1-conj
121-16	12-advmod	17-advmod
121-17	16-case	26-root
121-18	16-case	20-case
121-19	16-detCOLdef	20-det
121-20	12-nmod	26-root
121-21	18-detCOLdef	26-root
121-22	18-detCOLdef	23-det
121-23	16-amod	26-root
121-24	0-punct	23-punct
121-25	0-punct	23-punct

122-0	3-nsubj	4-nsubj
122-1	2-detCOLdef	4-mark
122-2	2-detCOLdef	3-det
122-3	0-nmodCOLsmixut	4-nsubj
122-4	27-root	27-root
122-5	3-advmod	6-advmod
122-6	3-dobj	4-dobj
122-7	5-amod	6-amod
122-8	3-punct	7-punct
122-9	9-mark	11-mark
122-10	9-mark	11-mark
122-11	3-advcl	4-conj
122-12	12-caseCOLacc	27-root
122-13	12-detCOLdef	27-root
122-14	12-detCOLdef	15-det
122-15	9-dobj	27-root
122-16	12-dep	15-nmod
122-17	15-detCOLdef	27-root
122-18	15-detCOLdef	19-det
122-19	13-nmodCOLsmixut	27-root
122-20	17-detCOLdef	27-root
122-21	17-detCOLdef	22-det
122-22	12-dep	27-root
122-23	17-name	22-nmod
122-24	9-dep	25-nummod
122-25	19-nummod	23-nummod
122-26	3-punct	22-punct

123-0	2-case	21-root
123-1	2-case	3-case
123-2	2-detCOLdef	3-det
123-3	5-nmod	21-root
123-4	4-detCOLdef	21-root
123-5	4-detCOLdef	21-det
123-6	2-amod	21-root
123-7	21-root	6-conj
123-8	5-nsubj	7-nmod
123-9	8-case	11-case
123-10	8-case	11-case
123-11	5-iobj	7-dobj
123-12	8-amod	13-amod
123-13	5-cc	15-mark
123-14	5-cc	13-cc
123-15	5-conj	7-conj
123-16	14-case	19-case
123-17	14-case	19-case
123-18	14-detCOLdef	19-det
123-19	11-iobj	15-nmod
123-20	5-punct	6-punct

124-0	5-nsubj	1-case
124-1	5-nsubj	7-nmod
124-2	0-nmodCOLposs	7-nmod
124-3	0-nmod	7-nsubj
124-4	2-cc	7-mark
124-5	2-cc	4-cc
124-6	2-conj	7-nsubj
124-7	11-root	11-root
124-8	5-dobj	7-dobj
124-9	6-amod	8-amod
124-10	5-punct	7-punct

125-0	8-nsubj	10-nmod
125-1	2-detCOLdef	10-mark
125-2	2-detCOLdef	3-det
125-3	0-nmodCOLsmixut	1-nmod
125-4	0-punct	1-punct
125-5	5-case	10-mark
125-6	5-case	7-case
125-7	0-nmod	10-nmod
125-8	5-amod	7-amod
125-9	8-punct	7-punct
125-10	19-root	19-root
125-11	11-caseCOLacc	19-root
125-12	11-detCOLdef	14-case
125-13	11-detCOLdef	14-det
125-14	8-dobj	19-root
125-15	13-case	17-case
125-16	13-case	17-case
125-17	8-nmod	14-nmod
125-18	8-punct	14-punct

126-0	4-cc	4-cc
126-1	4-advmod	4-advmod
126-2	1-mwe	4-punct
126-3	1-mwe	4-advmod
126-4	10-root	10-root
126-5	7-case	8-case
126-6	7-case	8-case
126-7	7-detCOLdef	8-det
126-8	4-iobj	4-nmod
126-9	4-punct	4-punct

127-0	2-case	3-case
127-1	2-case	3-case
127-2	2-detCOLdef	3-det
127-3	6-nmod	7-nmod
127-4	5-dep	7-det
127-5	5-punct	7-punct
127-6	2-amod	7-nmod
127-7	12-root	12-root
127-8	6-nsubj	7-nmod
127-9	7-nmod	10-nummod
127-10	8-nummod	8-nummod
127-11	6-punct	7-punct

128-0	20-nsubj	6-nsubj
128-1	2-detCOLdef	6-mark
128-2	2-detCOLdef	4-det
128-3	0-amod	4-amod
128-4	4-mark	6-mark
128-5	4-mark	6-mark
128-6	0-aclCOLrelcl	10-advcl
128-7	4-aux	6-conj
128-8	4-punct	6-punct
128-9	8-mark	10-mark
128-10	4-advcl	57-root
128-11	8-xcomp	10-conj
128-12	12-caseCOLacc	15-advmodCOLemph
128-13	12-detCOLdef	15-case
128-14	12-detCOLdef	15-det
128-15	9-dobj	11-dobj
128-16	14-case	18-case
128-17	9-nmod	18-case
128-18	9-nmod	11-dobj
128-19	14-nmodCOLposs	25-nsubj
128-20	17-detCOLdef	25-mark
128-21	17-detCOLdef	22-det
128-22	14-amod	25-xcomp
128-23	9-advmod	25-mark
128-24	18-mwe	25-advmod
128-25	57-root	11-ccomp
128-26	20-cc	28-mark
128-27	20-cc	26-cc
128-28	20-conj	10-conj
128-29	24-nummod	30-nummod
128-30	20-dobj	28-dobj
128-31	27-case	34-case
128-32	27-detCOLdef	34-case
128-33	27-detCOLdef	34-det
128-34	20-nmod	30-nmod
128-35	30-dep	37-det
128-36	30-punct	35-punct
128-37	27-amod	34-nummod
128-38	27-punct	28-punct
128-39	33-case	42-mark
128-40	33-case	41-case
128-41	34-nmod	42-dobj
128-42	27-aclCOLrelcl	10-conj
128-43	36-case	44-case
128-44	34-nmod	42-nmod
128-45	34-cc	47-mark
128-46	34-cc	45-cc
128-47	34-conj	42-conj
128-48	41-case	51-case
128-49	41-case	51-case
128-50	41-detCOLdef	51-det
128-51	38-iobj	47-nmod
128-52	38-advcl	47-conj
128-53	44-case	55-case
128-54	44-case	55-case
128-55	42-iobj	52-nmod
128-56	20-punct	10-punct

129-0	1-mark	1-mark
129-1	9-advcl	8-advcl
129-2	6-mark	8-mark
129-3	6-mark	8-mark
129-4	6-nsubj	8-nsubj
129-5	5-detCOLdef	7-case
129-6	5-detCOLdef	7-det
129-7	3-nmodCOLsmixut	8-nsubj
129-8	1-ccomp	11-advcl
129-9	6-xcomp	8-conj
129-10	9-punct	9-punct
129-11	27-root	16-advcl
129-12	9-nsubj	11-nmod
129-13	10-cc	15-case
129-14	10-cc	13-cc
129-15	10-conj	11-nmod
129-16	9-xcomp	27-root
129-17	15-caseCOLacc	27-root
129-18	15-caseCOLacc	27-root
129-19	13-dobj	27-root
129-20	17-case	27-root
129-21	17-case	22-case
129-22	9-nmod	27-root
129-23	19-detCOLdef	25-case
129-24	19-detCOLdef	25-det
129-25	17-nmodCOLsmixut	22-nmod
129-26	9-punct	22-punct

130-0	10-root	2-nummod
130-1	0-nummod	2-nummod
130-2	3-case	8-case
130-3	3-case	4-case
130-4	0-nmod	2-nmod
130-5	6-case	8-case
130-6	6-case	8-case
130-7	6-detCOLdef	8-det
130-8	0-nmod	10-root
130-9	0-punct	8-punct

131-0	1-case	1-case
131-1	6-nmod	5-nsubj
131-2	3-detCOLdef	4-case
131-3	3-detCOLdef	4-det
131-4	1-nmodCOLsmixut	1-nmod
131-5	6-aux	11-root
131-6	6-case	11-root
131-7	6-case	11-root
131-8	11-root	11-root
131-9	6-dep	8-advmod
131-10	6-punct	8-punct

132-0	4-nsubj	1-name
132-1	0-name	4-name
132-2	0-cc	4-case
132-3	0-cc	2-cc
132-4	0-conj	5-nsubj
132-5	26-root	26-root
132-6	7-case	9-case
132-7	7-case	9-case
132-8	7-det	9-det
132-9	4-nmod	5-dobj
132-10	4-cc	14-case
132-11	4-cc	10-cc
132-12	11-case	14-case
132-13	11-detCOLdef	14-det
132-14	15-nmod	5-dobj
132-15	14-dep	18-det
132-16	14-punct	18-punct
132-17	11-amod	18-nmod
132-18	4-conj	5-conj
132-19	15-dep	18-dobj
132-20	18-detCOLdef	26-root
132-21	18-detCOLdef	22-det
132-22	16-nmodCOLsmixut	20-nmod
132-23	15-dep	24-nummod
132-24	19-nummod	22-nummod
132-25	4-punct	20-punct

133-0	1-nsubj	1-nsubj
133-1	10-root	10-root
133-2	3-caseCOLacc	10-root
133-3	1-dobj	10-root
133-4	5-case	6-case
133-5	5-case	6-case
133-6	1-nmod	10-root
133-7	5-nmodCOLsmixut	8-nummod
133-8	6-nummod	6-nummod
133-9	1-punct	6-punct

134-0	1-advmod	1-advmod
134-1	13-root	13-root
134-2	3-detCOLdef	11-mark
134-3	3-detCOLdef	4-det
134-4	1-nsubj	11-nsubj
134-5	5-detCOLdef	7-mark
134-6	5-detCOLdef	7-det
134-7	3-amod	4-amod
134-8	8-caseCOLgen	11-advmod
134-9	8-detCOLdef	11-mark
134-10	8-detCOLdef	11-det
134-11	3-nmod	1-conj
134-12	1-punct	1-punct

135-0	3-nsubj	1-nsubj
135-1	3-aux	7-root
135-2	3-case	4-case
135-3	3-case	4-case
135-4	7-root	5-nsubj
135-5	3-amod	1-conj
135-6	3-punct	1-punct

136-0	2-nsubj	1-case
136-1	2-nsubj	3-nmod
136-2	0-nmodCOLposs	3-nmod
136-3	34-root	34-root
136-4	2-xcomp	3-conj
136-5	3-dobj	4-dobj
136-6	6-mark	8-mark
136-7	6-mark	8-mark
136-8	4-aclCOLrelcl	4-conj
136-9	8-case	11-case
136-10	8-case	11-case
136-11	6-nmod	8-dobj
136-12	8-nmodCOLposs	15-nsubj
136-13	6-cc	15-mark
136-14	6-cc	13-cc
136-15	6-conj	8-conj
136-16	13-case	19-mark
136-17	13-case	18-case
136-18	11-iobj	19-nmod
136-19	11-xcomp	3-conj
136-20	14-dobj	19-dobj
136-21	15-amod	22-amod
136-22	19-case	28-mark
136-23	19-case	25-case
136-24	19-detCOLdef	25-det
136-25	14-nmod	28-nmod
136-26	21-detCOLdef	28-mark
136-27	21-detCOLdef	28-det
136-28	19-amod	3-conj
136-29	24-caseCOLgen	32-advmod
136-30	24-detCOLdef	32-mark
136-31	24-detCOLdef	32-det
136-32	19-nmod	28-conj
136-33	2-punct	3-punct

137-0	13-nsubj	18-root
137-1	0-cc	18-root
137-2	0-cc	1-cc
137-3	0-conj	1-nmod
137-4	0-punct	1-punct
137-5	10-mark	18-root
137-6	10-mark	18-root
137-7	7-case	9-case
137-8	7-detCOLdef	9-det
137-9	10-nmod	18-root
137-10	9-detCOLdef	18-root
137-11	9-detCOLdef	18-det
137-12	7-amod	18-root
137-13	0-aclCOLrelcl	12-conj
137-14	13-punct	13-punct
137-15	13-advmod	16-advmod
137-16	18-root	12-conj
137-17	13-punct	12-punct

138-0	1-det	2-advmod
138-1	4-nsubj	2-case
138-2	4-nsubj	5-nsubj
138-3	1-nmodCOLposs	5-nsubj
138-4	4-neg	5-advmod
138-5	25-root	25-root
138-6	6-case	14-mark
138-7	6-case	8-case
138-8	4-nmod	14-nsubj
138-9	8-detCOLdef	14-mark
138-10	8-detCOLdef	11-det
138-11	6-nmodCOLsmixut	9-nmod
138-12	10-mark	14-mark
138-13	10-mark	14-mark
138-14	6-aclCOLrelcl	5-conj
138-15	10-dobj	16-case
138-16	10-dobj	14-nmod
138-17	11-nmodCOLposs	25-root
138-18	11-nmod	19-nummod
138-19	13-nummod	21-nummod
138-20	16-punct	21-punct
138-21	10-dep	25-root
138-22	16-nummod	21-nummod
138-23	16-punct	21-punct
138-24	4-punct	21-punct

139-0	1-detCOLdef	2-case
139-1	1-detCOLdef	2-det
139-2	2-nsubj	3-nsubj
139-3	10-root	10-root
139-4	4-case	5-case
139-5	2-nmod	3-dobj
139-6	2-cc	8-mark
139-7	2-cc	6-cc
139-8	2-conj	3-conj
139-9	2-punct	3-punct

140-0	1-detCOLdef	2-case
140-1	1-detCOLdef	2-det
140-2	6-nsubj	7-nmod
140-3	4-case	6-case
140-4	4-case	6-case
140-5	4-detCOLdef	6-det
140-6	1-nmod	7-nmod
140-7	6-aux	11-root
140-8	11-root	7-conj
140-9	6-nmodCOLsmixut	8-nmod
140-10	6-punct	7-punct

141-0	1-detCOLdef	2-case
141-1	1-detCOLdef	2-det
141-2	4-nsubj	3-nsubj
141-3	4-aux	9-root
141-4	4-case	6-case
141-5	4-case	6-case
141-6	9-root	3-nmod
141-7	4-nmodCOLposs	3-dobj
141-8	4-punct	3-punct

142-0	1-detCOLdef	2-case
142-1	1-detCOLdef	2-det
142-2	4-nsubj	3-nsubj
142-3	4-aux	9-root
142-4	4-case	7-mark
142-5	4-case	6-case
142-6	9-root	7-nsubj
142-7	4-amod	3-conj
142-8	4-punct	3-punct

143-0	3-case	1-case
143-1	3-det	4-case
143-2	3-det	4-case
143-3	3-nummod	4-nummod
143-4	4-nmod	5-nsubj
143-5	30-root	30-root
143-6	6-case	25-mark
143-7	6-case	8-case
143-8	4-nmod	25-nsubj
143-9	8-detCOLdef	25-mark
143-10	8-detCOLdef	11-det
143-11	4-nsubj	25-nsubj
143-12	8-appos	14-name
143-13	9-name	14-name
143-14	10-name	11-nmod
143-15	8-punct	11-punct
143-16	14-detCOLdef	18-case
143-17	14-detCOLdef	18-det
143-18	8-appos	11-nmod
143-19	16-case	25-mark
143-20	16-case	21-case
143-21	14-nmod	19-nmod
143-22	4-punct	21-punct
143-23	4-cc	25-mark
143-24	4-cc	23-cc
143-25	4-conj	5-conj
143-26	21-case	30-root
143-27	21-case	28-case
143-28	19-nmod	26-nmod
143-29	4-punct	26-punct

144-0	1-nsubj	1-nmod
144-1	34-root	10-advcl
144-2	1-advmod	3-advmod
144-3	1-dobj	1-dobj
144-4	3-nmodCOLsmixut	3-nmod
144-5	6-case	7-case
144-6	6-case	7-case
144-7	3-nmod	4-nmod
144-8	1-cc	10-mark
144-9	1-cc	8-cc
144-10	1-conj	34-root
144-11	10-caseCOLacc	34-root
144-12	10-caseCOLacc	34-root
144-13	8-dobj	34-root
144-14	12-case	34-root
144-15	12-case	16-case
144-16	8-nmod	14-nmod
144-17	14-punct	18-punct
144-18	12-nmodCOLsmixut	34-root
144-19	14-nmodCOLsmixut	18-nmod
144-20	15-cc	23-case
144-21	15-cc	20-cc
144-22	18-detCOLdef	23-det
144-23	15-conj	18-nmod
144-24	20-case	30-case
144-25	20-case	26-case
144-26	14-nmod	24-nmod
144-27	14-punct	26-punct
144-28	23-case	30-case
144-29	23-case	30-case
144-30	8-nmod	18-nmod
144-31	25-case	32-case
144-32	23-nmod	30-nmod
144-33	1-punct	18-punct

145-0	1-detCOLdef	2-case
145-1	1-detCOLdef	2-det
145-2	3-nsubj	3-nmod
145-3	3-aux	36-root
145-4	36-root	3-conj
145-5	5-case	13-mark
145-6	5-case	7-case
145-7	3-nmod	13-nmod
145-8	3-dobj	13-nmod
145-9	6-amod	8-amod
145-10	6-punct	8-punct
145-11	10-mark	13-mark
145-12	10-mark	13-mark
145-13	6-aclCOLrelcl	3-conj
145-14	10-dobj	13-dobj
145-15	11-amod	14-amod
145-16	11-punct	13-punct
145-17	16-nmod	13-nmod
145-18	16-punct	17-punct
145-19	11-conj	17-nmod
145-20	11-punct	13-punct
145-21	11-conj	13-dobj
145-22	21-case	25-case
145-23	21-case	25-case
145-24	21-detCOLdef	25-det
145-25	18-nmod	21-nmod
145-26	11-cc	28-case
145-27	11-cc	26-cc
145-28	11-conj	13-dobj
145-29	25-case	36-root
145-30	25-case	31-case
145-31	23-nmod	36-root
145-32	25-nmodCOLsmixut	33-case
145-33	25-nmodCOLsmixut	31-nmod
145-34	26-nmodCOLposs	31-nmod
145-35	3-punct	31-punct

146-0	1-case	2-case
146-1	1-case	2-case
146-2	3-nmod	4-nsubj
146-3	1-nummod	2-nummod
146-4	46-root	46-root
146-5	5-detCOLdef	7-case
146-6	5-detCOLdef	7-det
146-7	3-nsubj	4-dobj
146-8	7-case	9-case
146-9	3-nmod	7-nmod
146-10	9-detCOLdef	33-mark
146-11	9-detCOLdef	12-det
146-12	7-nmodCOLsmixut	10-nmod
146-13	11-punct	17-punct
146-14	7-appos	17-name
146-15	11-name	17-name
146-16	11-name	17-name
146-17	11-name	12-nmod
146-18	11-name	10-punct
146-19	11-name	33-nsubj
146-20	11-name	19-nmod
146-21	11-punct	20-punct
146-22	20-case	33-mark
146-23	20-case	24-case
146-24	3-nmod	33-nsubj
146-25	20-nmodCOLsmixut	24-nmod
146-26	20-punct	24-punct
146-27	27-mark	33-mark
146-28	27-mark	33-mark
146-29	25-case	31-case
146-30	27-nmod	31-case
146-31	27-nmod	33-nsubj
146-32	25-nmodCOLposs	33-nsubj
146-33	20-aclCOLrelcl	4-conj
146-34	29-detCOLdef	36-case
146-35	29-detCOLdef	36-det
146-36	27-nsubj	33-dobj
146-37	31-case	39-case
146-38	27-nmod	39-case
146-39	27-nmod	33-nmod
146-40	31-nmodCOLposs	46-root
146-41	27-dobj	46-root
146-42	36-caseCOLgen	44-advmodCOLemph
146-43	36-nummod	44-nummod
146-44	33-nmodCOLposs	41-nmod
146-45	3-punct	41-punct

147-0	3-det	1-nummod
147-1	3-case	4-case
147-2	3-case	4-case
147-3	3-detCOLdef	4-det
147-4	4-dobj	5-nsubj
147-5	22-root	15-advcl
147-6	6-detCOLdef	8-case
147-7	6-detCOLdef	8-det
147-8	4-nsubj	5-dobj
147-9	4-punct	8-punct
147-10	4-cc	15-mark
147-11	4-cc	10-cc
147-12	11-nummod	15-nummod
147-13	11-detCOLdef	15-mark
147-14	11-detCOLdef	15-det
147-15	12-nsubj	22-root
147-16	4-conj	15-conj
147-17	15-case	20-case
147-18	15-case	20-case
147-19	15-detCOLdef	20-det
147-20	12-nmod	16-nmod
147-21	4-punct	15-punct

148-0	1-case	1-case
148-1	2-nmod	2-nsubj
148-2	19-root	19-root
148-3	4-detCOLdef	5-case
148-4	4-detCOLdef	5-det
148-5	2-nsubj	6-nmod
148-6	2-xcomp	2-conj
148-7	9-detCOLquant	6-dobj
148-8	9-case	11-case
148-9	9-case	11-case
148-10	9-detCOLdef	11-det
148-11	5-dobj	7-nmod
148-12	11-case	19-root
148-13	11-case	14-case
148-14	5-nmod	19-root
148-15	13-detCOLdef	17-case
148-16	13-detCOLdef	17-det
148-17	11-nmodCOLsmixut	14-nmod
148-18	2-punct	14-punct

149-0	2-case	3-case
149-1	2-case	3-case
149-2	2-detCOLdef	3-det
149-3	7-nmod	10-nsubj
149-4	4-case	10-mark
149-5	4-case	6-case
149-6	2-nmod	10-nsubj
149-7	6-detCOLdef	9-case
