267-13	11-nmod	11-dobj
267-14	4-cc	13-cc
267-15	16-nsubj	16-nsubj
267-16	4-conj	27-root
267-17	16-compoundCOLprt	27-root
267-18	19-mark	19-mark
267-19	16-xcomp	27-root
267-20	19-advmod	22-advmod
267-21	19-cc	20-cc
267-22	19-conj	27-root
267-23	25-case	25-case
267-24	25-nmodCOLposs	25-det
267-25	22-nmod	22-dobj
267-26	4-punct	22-punct

268-0	1-nsubj	1-nsubj
268-1	11-root	11-root
268-2	1-dobj	1-dobj
268-3	1-cc	1-cc
268-4	1-conj	11-root
268-5	4-iobj	6-nsubj
268-6	4-xcomp	11-root
268-7	6-compoundCOLprt	9-case
268-8	6-advmod	9-case
268-9	8-mwe	6-dobj
268-10	1-punct	6-punct

269-0	2-nsubj	2-nsubj
269-1	2-aux	2-aux
269-2	18-root	18-root
269-3	2-dobj	12-nsubj
269-4	2-advmod	6-advmod
269-5	6-case	6-case
269-6	2-nmod	12-nsubj
269-7	2-punct	12-punct
269-8	12-mark	12-advmod
269-9	8-mwe	12-mark
269-10	12-nsubj	12-nsubj
269-11	12-neg	12-advmod
269-12	2-advcl	18-root
269-13	12-compoundCOLprt	15-advmod
269-14	12-cc	13-cc
269-15	12-conj	18-root
269-16	15-dobj	15-dobj
269-17	2-punct	15-punct

270-0	1-nsubj	1-nsubj
270-1	15-root	15-root
270-2	1-advmod	15-root
270-3	1-advmod	15-root
270-4	1-advmod	5-case
270-5	4-mwe	15-root
270-6	7-case	7-case
270-7	1-advcl	15-root
270-8	7-xcomp	11-amod
270-9	11-case	11-case
270-10	11-det	11-det
270-11	7-nmod	15-root
270-12	13-case	13-case
270-13	11-nmod	11-nmod
270-14	1-punct	11-punct

271-0	1-nsubj	1-nsubj
271-1	22-root	22-root
271-2	1-xcomp	22-root
271-3	4-case	4-case
271-4	2-nmod	2-dobj
271-5	1-cc	2-cc
271-6	7-advmod	7-advmod
271-7	1-conj	22-root
271-8	7-nsubj	22-root
271-9	7-advmod	13-advmod
271-10	13-case	13-case
271-11	13-det	13-det
271-12	13-det	13-amod
271-13	7-nmod	8-nmod
271-14	13-punct	17-punct
271-15	17-advmod	17-advmod
271-16	17-det	17-det
271-17	13-appos	8-nmod
271-18	17-cc	17-cc
271-19	20-det	20-det
271-20	17-conj	17-nmod
271-21	1-punct	8-punct

272-0	1-case	1-case
272-1	2-nmod	20-root
272-2	20-root	20-root
272-3	2-nsubj	5-nsubj
272-4	5-aux	5-aux
272-5	2-xcomp	20-root
272-6	7-case	7-case
272-7	5-nmod	5-dobj
272-8	2-punct	5-punct
272-9	2-cc	5-cc
272-10	12-dislocated	20-root
272-11	10-acl	20-root
272-12	2-conj	20-root
272-13	12-nsubj	18-nsubj
272-14	12-neg	18-advmod
272-15	18-advmod	18-case
272-16	18-case	18-case
272-17	18-nummod	18-nummod
272-18	12-nmod	12-dobj
272-19	2-punct	12-punct

273-0	1-nsubj	1-nsubj
273-1	16-root	16-root
273-2	4-case	4-case
273-3	4-det	4-det
273-4	1-nmod	6-nsubj
273-5	6-nsubj	6-nsubj
273-6	4-aclCOLrelcl	16-root
273-7	9-case	9-case
273-8	9-nmodCOLposs	9-det
273-9	6-nmod	6-dobj
273-10	1-cc	6-cc
273-11	1-conj	16-root
273-12	11-dobj	14-nsubj
273-13	14-case	14-case
273-14	11-nmod	11-dobj
273-15	1-punct	11-punct

274-0	1-nsubj	1-nsubj
274-1	6-root	6-root
274-2	1-compoundCOLprt	3-advmod
274-3	4-amod	4-amod
274-4	1-dobj	1-dobj
274-5	1-punct	1-punct

275-0	1-amod	1-amod
275-1	8-nsubj	10-nsubj
275-2	1-cc	1-cc
275-3	5-det	5-amod
275-4	5-amod	5-amod
275-5	1-conj	10-nsubj
275-6	8-aux	10-aux
275-7	8-cop	10-aux
275-8	12-root	10-amod
275-9	8-cc	8-cc
275-10	8-conj	12-root
275-11	8-punct	10-punct

276-0	2-case	2-case
276-1	2-det	2-amod
276-2	3-nmod	3-nsubj
276-3	13-root	13-root
276-4	6-det	6-det
276-5	6-det	6-amod
276-6	3-nsubj	7-nsubj
276-7	3-xcomp	13-root
276-8	7-dobj	11-nsubj
276-9	7-advmod	11-advmod
276-10	7-cc	9-cc
276-11	7-conj	7-conj
276-12	3-punct	7-punct

277-0	1-det	1-det
277-1	2-nsubj	2-nsubj
277-2	9-root	9-root
277-3	2-cc	2-cc
277-4	2-conj	9-root
277-5	2-compoundCOLprt	7-advmod
277-6	7-case	7-case
277-7	2-nmod	4-dobj
277-8	2-punct	4-punct

278-0	1-nsubj	1-nsubj
278-1	25-root	25-root
278-2	1-dobj	4-nsubj
278-3	4-nsubj	4-nsubj
278-4	2-aclCOLrelcl	25-root
278-5	4-nmod	8-advmod
278-6	1-cc	5-cc
278-7	8-advmod	8-advmod
278-8	1-conj	25-root
278-9	10-det	10-det
278-10	8-nsubj	14-nsubj
278-11	14-advmod	14-advmod
278-12	14-nsubj	14-nsubj
278-13	14-aux	14-aux
278-14	10-aclCOLrelcl	25-root
278-15	14-compoundCOLprt	19-advmod
278-16	14-dobj	19-nsubj
278-17	19-nsubj	19-nsubj
278-18	19-aux	19-aux
278-19	16-aclCOLrelcl	25-root
278-20	19-compoundCOLprt	22-advmod
278-21	19-cc	20-cc
278-22	19-conj	25-root
278-23	22-dobj	22-dobj
278-24	1-punct	22-punct

279-0	1-advmod	3-cc
279-1	3-xcomp	2-amod
279-2	3-nsubj	3-nsubj
279-3	8-advcl	22-root
279-4	5-advmod	8-advmod
279-5	8-advmod	8-advmod
279-6	8-aux	8-aux
279-7	8-nsubj	8-nsubj
279-8	22-root	22-root
279-9	14-case	22-root
279-10	14-mark	22-root
279-11	14-neg	14-advmod
279-12	14-advmod	13-case
279-13	12-mwe	14-nsubj
279-14	8-advcl	22-root
279-15	14-dobj	22-root
279-16	18-case	18-case
279-17	18-nmodCOLposs	18-det
279-18	14-nmod	22-root
279-19	18-cc	18-cc
279-20	18-conj	18-nmod
279-21	8-punct	18-punct

280-0	1-case	1-case
280-1	2-nmod	2-nsubj
280-2	22-root	22-root
280-3	4-det	4-det
280-4	5-det	6-nsubj
280-5	2-nsubj	6-nsubj
280-6	2-xcomp	22-root
280-7	9-det	9-det
280-8	9-det	9-amod
280-9	6-dobj	6-dobj
280-10	2-punct	6-punct
280-11	2-cc	6-cc
280-12	13-det	22-det
280-13	14-nsubj	22-root
280-14	2-conj	22-root
280-15	14-neg	16-advmod
280-16	14-xcomp	22-root
280-17	20-advmod	22-root
280-18	19-det	19-det
280-19	20-nmod	22-root
280-20	14-advmod	19-advmod
280-21	2-punct	19-punct

281-0	3-det	3-det
281-1	3-det	3-amod
281-2	3-amod	3-amod
281-3	4-nsubj	4-nsubj
281-4	12-root	12-root
281-5	4-xcomp	12-root
281-6	5-dobj	12-root
281-7	10-case	9-case
281-8	9-nummod	9-nummod
281-9	10-nmodCOLposs	12-root
281-10	4-nmod	9-nmod
281-11	4-punct	9-punct

282-0	2-case	2-case
282-1	2-det	2-det
282-2	3-nmod	3-nsubj
282-3	11-root	11-root
282-4	3-nsubj	11-root
282-5	3-dobj	7-advmod
282-6	7-case	7-case
282-7	5-nmod	4-nmod
282-8	7-cc	7-cc
282-9	7-conj	7-nmod
282-10	3-punct	4-punct

283-0	2-advmod	16-root
283-1	2-case	2-case
283-2	7-nmod	16-root
283-3	4-case	4-case
283-4	2-nmod	16-root
283-5	7-cop	16-aux
283-6	7-expl	16-root
283-7	16-root	16-root
283-8	10-mark	10-mark
283-9	10-nsubj	10-nsubj
283-10	7-csubj	7-conj
283-11	10-cc	10-cc
283-12	10-conj	7-conj
283-13	14-case	14-case
283-14	10-nmod	12-dobj
283-15	7-punct	7-punct

284-0	1-nsubjpass	1-nsubj
284-1	22-root	22-root
284-2	5-case	5-case
284-3	5-det	5-det
284-4	5-amod	5-amod
284-5	1-nmod	1-dobj
284-6	1-punct	8-punct
284-7	8-advmod	8-advmod
284-8	1-parataxis	22-root
284-9	10-det	10-amod
284-10	8-nsubj	8-dobj
284-11	10-punct	12-punct
284-12	10-appos	8-dobj
284-13	10-punct	17-punct
284-14	17-advmod	17-advmod
284-15	17-nsubj	17-nsubj
284-16	17-advmod	17-advmod
284-17	10-aclCOLrelcl	22-root
284-18	20-case	20-case
284-19	20-amod	20-amod
284-20	17-nmod	17-dobj
284-21	1-punct	17-punct

285-0	1-case	1-case
285-1	2-nmod	2-nsubj
285-2	14-root	14-root
285-3	6-det	6-det
285-4	6-det	6-amod
285-5	6-det	6-amod
285-6	2-nsubj	7-nsubj
285-7	2-xcomp	2-conj
285-8	6-punct	11-punct
285-9	11-nsubj	11-nsubj
285-10	11-advmod	11-advmod
285-11	6-aclCOLrelcl	14-root
285-12	11-xcomp	11-dobj
285-13	2-punct	11-punct

286-0	1-mark	1-mark
286-1	19-csubj	21-root
286-2	5-case	5-case
286-3	5-advmod	5-advmod
286-4	5-nsubjpass	5-nsubj
286-5	1-advcl	1-ccomp
286-6	1-punct	7-punct
286-7	1-conj	21-root
286-8	10-advmod	10-advmod
286-9	10-nsubjpass	10-nsubj
286-10	7-ccomp	7-conj
286-11	10-cc	10-cc
286-12	10-conj	21-root
286-13	10-iobj	21-root
286-14	15-amod	15-amod
286-15	10-dobj	21-root
286-16	19-cop	19-aux
286-17	19-det	19-det
286-18	19-amod	19-amod
286-19	21-root	15-nmod
286-20	19-punct	15-punct

287-0	1-expl	1-nsubj
287-1	31-root	31-root
287-2	3-advmod	5-advmod
287-3	1-dislocated	5-nsubj
287-4	5-nsubj	5-nsubj
287-5	3-aclCOLrelcl	31-root
287-6	9-case	7-case
287-7	9-nmodCOLposs	13-nsubj
287-8	9-det	9-amod
287-9	5-nmod	7-nmod
287-10	9-punct	13-punct
287-11	13-advmod	13-advmod
287-12	13-nsubjpass	13-nsubj
287-13	9-aclCOLrelcl	31-root
287-14	18-case	18-case
287-15	18-det	18-det
287-16	17-advmod	17-advmod
287-17	18-amod	18-amod
287-18	13-xcomp	31-root
287-19	22-case	22-case
287-20	22-det	22-det
287-21	22-amod	22-amod
287-22	13-xcomp	31-root
287-23	22-acl	31-root
287-24	25-mark	31-root
287-25	23-advcl	31-root
287-26	27-nmodCOLposs	27-det
287-27	25-dobj	25-dobj
287-28	29-case	29-case
287-29	25-nmod	27-nmod
287-30	1-punct	25-punct

288-0	1-root	1-root

289-0	3-nsubj	18-root
289-1	3-cop	18-aux
289-2	3-det	7-det
289-3	18-root	7-amod
289-4	3-punct	3-punct
289-5	3-cc	3-cc
289-6	10-advmod	3-cc
289-7	6-mwe	18-root
289-8	10-advmod	14-advmod
289-9	10-det	14-det
289-10	3-conj	14-amod
289-11	3-punct	10-punct
289-12	14-advmod	10-cc
289-13	14-case	14-case
289-14	3-nmod	7-nmod
289-15	14-cc	14-cc
289-16	14-conj	14-nmod
289-17	3-punct	7-punct

290-0	1-nsubj	1-nsubj
290-1	7-root	7-root
290-2	1-dobj	5-nsubj
290-3	5-dobj	5-nsubj
290-4	5-nsubj	5-nsubj
290-5	2-aclCOLrelcl	1-conj
290-6	1-punct	1-punct

291-0	1-nsubj	1-nsubj
291-1	15-root	15-root
291-2	1-advmod	3-advmod
291-3	1-iobj	1-dobj
291-4	3-cc	3-cc
291-5	3-conj	15-root
291-6	9-det	9-det
291-7	8-advmod	8-advmod
291-8	9-amod	9-amod
291-9	1-dobj	15-root
291-10	11-case	11-case
291-11	9-nmod	9-nmod
291-12	11-cc	11-cc
291-13	11-conj	11-nmod
291-14	1-punct	9-punct

292-0	16-cc	4-cc
292-1	16-punct	4-punct
292-2	4-mark	4-mark
292-3	4-nsubj	4-nsubj
292-4	16-advcl	25-root
292-5	4-dobj	7-amod
292-6	7-case	7-case
292-7	5-nmod	4-dobj
292-8	4-cc	7-cc
292-9	11-advmod	25-root
292-10	11-neg	25-root
292-11	4-conj	25-root
292-12	11-nmod	25-root
292-13	16-punct	25-punct
292-14	16-aux	25-aux
292-15	16-nsubj	25-root
292-16	25-root	25-root
292-17	16-iobj	25-root
292-18	20-det	20-det
292-19	20-amod	20-amod
292-20	16-dobj	25-root
292-21	16-advmod	23-case
292-22	21-mwe	23-det
292-23	21-mwe	20-nmod
292-24	16-punct	20-punct

293-0	1-nsubj	1-nsubj
293-1	24-root	24-root
293-2	1-dobj	11-nsubj
293-3	1-advmod	8-advmod
293-4	8-case	8-case
293-5	8-det	8-det
293-6	7-advmod	8-amod
293-7	8-amod	8-amod
293-8	1-nmod	11-nsubj
293-9	1-cc	8-cc
293-10	11-expl	11-nsubj
293-11	1-conj	24-root
293-12	11-advmod	13-advmod
293-13	14-amod	14-amod
293-14	11-nsubj	11-dobj
293-15	14-punct	17-punct
293-16	17-nsubj	17-nsubj
293-17	14-aclCOLrelcl	24-root
293-18	20-det	20-det
293-19	20-amod	20-amod
293-20	17-dobj	17-dobj
293-21	22-case	22-case
293-22	17-nmod	20-nmod
293-23	1-punct	17-punct

294-0	1-nsubj	1-nsubj
294-1	7-root	7-root
294-2	1-advmod	7-root
294-3	1-dobj	7-root
294-4	5-case	5-case
294-5	1-nmod	3-nmod
294-6	1-punct	3-punct

295-0	2-expl	12-root
295-1	2-cop	12-aux
295-2	12-root	12-root
295-3	5-mark	5-mark
295-4	5-nsubj	5-nsubj
295-5	2-csubj	12-root
295-6	7-advmod	7-advmod
295-7	5-xcomp	8-amod
295-8	5-nmod	5-dobj
295-9	10-mark	8-cc
295-10	8-acl	8-amod
295-11	2-punct	5-punct

296-0	3-expl	22-root
296-1	3-cop	22-aux
296-2	3-advmod	3-advmod
296-3	22-root	22-root
296-4	6-mark	6-mark
296-5	6-nsubj	6-nsubj
296-6	3-csubj	3-conj
296-7	9-case	8-case
296-8	9-nmodCOLposs	17-nsubj
296-9	6-nmod	17-nsubj
296-10	11-case	11-case
296-11	6-nmod	9-nmod
296-12	6-punct	17-punct
296-13	17-mark	17-advmod
296-14	13-mwe	17-mark
296-15	17-nsubj	17-nsubj
296-16	17-aux	17-aux
296-17	6-advcl	22-root
296-18	20-det	20-det
296-19	20-amod	20-amod
296-20	17-dobj	17-dobj
296-21	3-punct	17-punct

297-0	4-expl	58-root
297-1	4-cop	58-aux
297-2	4-neg	58-root
297-3	4-advmod	58-root
297-4	58-root	58-root
297-5	6-mark	58-root
297-6	4-csubj	58-root
297-7	6-dobj	6-dobj
297-8	9-case	9-case
297-9	6-nmod	12-nsubj
297-10	12-mark	12-mark
297-11	12-nsubj	12-nsubj
297-12	6-advcl	58-root
297-13	14-det	14-amod
297-14	12-dobj	12-dobj
297-15	16-case	16-case
297-16	12-nmod	12-dobj
297-17	14-punct	21-punct
297-18	21-nsubj	21-nsubj
297-19	21-advmod	21-advmod
297-20	21-advmod	21-advmod
297-21	14-aclCOLrelcl	58-root
297-22	21-dobj	58-root
297-23	21-xcomp	58-root
297-24	26-case	58-root
297-25	26-det	58-det
297-26	21-advmod	58-root
297-27	29-nsubj	29-nsubj
297-28	29-aux	29-aux
297-29	26-aclCOLrelcl	58-root
297-30	29-dobj	34-nsubj
297-31	33-advmod	34-advmod
297-32	33-case	33-case
297-33	29-nmod	34-nsubj
297-34	33-acl	58-root
297-35	4-punct	34-punct
297-36	4-cc	34-cc
297-37	40-mark	40-mark
297-38	40-nsubjpass	40-nsubj
297-39	40-aux	40-aux
297-40	51-advcl	34-conj
297-41	44-mark	40-cc
297-42	44-det	44-det
297-43	44-amod	44-amod
297-44	40-xcomp	40-dobj
297-45	46-case	46-case
297-46	44-nmod	40-dobj
297-47	46-cc	46-cc
297-48	46-conj	58-root
297-49	51-cop	58-aux
297-50	51-nsubj	58-root
297-51	4-conj	54-amod
297-52	54-case	54-case
297-53	54-advmod	52-cc
297-54	51-nmod	58-root
297-55	54-cc	54-cc
297-56	54-conj	54-nmod
297-57	4-punct	54-punct

298-0	7-root	7-root
298-1	0-dobj	7-root
298-2	0-advmod	7-root
298-3	5-case	4-case
298-4	5-nmodCOLposs	7-root
298-5	0-nmod	4-nmod
298-6	0-punct	4-punct

299-0	2-det	2-det
299-1	2-amod	2-amod
299-2	18-root	18-root
299-3	2-cop	18-aux
299-4	6-mark	18-root
299-5	6-advmod	6-advmod
299-6	2-csubj	18-root
299-7	8-det	8-det
299-8	6-dobj	9-nsubj
299-9	6-xcomp	6-conj
299-10	9-cc	9-cc
299-11	9-conj	18-root
299-12	13-case	13-case
299-13	9-nmod	18-root
299-14	16-det	16-det
299-15	16-amod	16-amod
299-16	9-nmod	13-nmod
299-17	2-punct	13-punct

300-0	4-nsubj	4-nsubj
300-1	4-aux	4-aux
300-2	4-neg	4-advmod
300-3	4-advmod	4-advmod
300-4	19-root	17-cop
300-5	4-dobj	7-nsubj
300-6	7-case	7-case
300-7	4-nmod	4-dobj
300-8	4-punct	4-punct
300-9	4-cc	4-cc
300-10	11-aux	11-aux
300-11	4-conj	17-cop
300-12	14-mark	14-mark
300-13	14-nsubj	14-nsubj
300-14	11-advcl	17-cop
300-15	16-case	16-case
300-16	14-nmod	17-nsubj
300-17	16-acl	19-root
300-18	4-punct	17-punct

301-0	2-det	2-det
301-1	2-det	2-amod
301-2	3-nsubj	3-nsubj
301-3	14-root	14-root
301-4	3-compoundCOLprt	14-root
301-5	3-dobj	14-root
301-6	9-case	9-case
301-7	8-advmod	8-advmod
301-8	9-amod	9-amod
301-9	3-nmod	14-root
301-10	12-case	12-case
301-11	12-det	12-det
301-12	3-nmod	9-nmod
301-13	3-punct	9-punct

302-0	5-dobj	5-nsubj
302-1	5-aux	5-aux
302-2	3-advmod	5-advmod
302-3	4-det	4-det
302-4	5-nsubj	5-nsubj
302-5	16-root	16-root
302-6	8-det	8-det
302-7	8-det	8-amod
302-8	5-nmod	5-dobj
302-9	5-cc	5-cc
302-10	13-aux	13-aux
302-11	13-advmod	13-advmod
302-12	13-advmod	13-advmod
302-13	5-conj	16-root
302-14	13-dobj	13-dobj
302-15	5-punct	13-punct

303-0	1-nsubj	1-nsubj
303-1	28-root	28-root
303-2	3-det	3-amod
303-3	1-dobj	1-dobj
303-4	3-cc	3-cc
303-5	6-amod	6-amod
303-6	3-conj	26-nsubj
303-7	9-case	26-case
303-8	9-mark	26-neg
303-9	1-advcl	26-cop
303-10	9-iobj	16-nsubj
303-11	9-dobj	16-nsubj
303-12	13-case	13-case
303-13	9-nmod	16-nsubj
303-14	1-cc	13-cc
303-15	16-nsubj	16-nsubj
303-16	1-conj	26-cop
303-17	16-neg	18-advmod
303-18	16-xcomp	26-cop
303-19	18-advmod	22-advmod
303-20	22-mark	22-mark
303-21	22-nsubj	22-nsubj
303-22	18-advcl	26-cop
303-23	22-compoundCOLprt	25-case
303-24	25-case	25-case
303-25	22-nmod	26-nsubj
303-26	25-acl	3-amod
303-27	1-punct	1-punct

304-0	1-root	1-root

305-0	2-det	2-det
305-1	2-amod	2-amod
305-2	3-nsubj	21-root
305-3	21-root	21-root
305-4	3-compoundCOLprt	6-advmod
305-5	6-mark	6-mark
305-6	3-xcomp	3-conj
305-7	3-cc	6-cc
305-8	11-nsubj	11-nsubj
305-9	11-aux	11-aux
305-10	11-advmod	11-advmod
305-11	3-conj	19-cop
305-12	11-dobj	19-nsubj
305-13	15-case	19-case
305-14	15-mark	19-neg
305-15	11-advcl	19-cop
305-16	15-dobj	19-nsubj
305-17	15-xcomp	19-amod
305-18	17-cc	17-cc
305-19	17-conj	6-conj
305-20	3-punct	3-punct

306-0	1-case	1-case
306-1	2-nmod	2-nsubj
306-2	21-root	21-root
306-3	2-nsubj	10-nsubj
306-4	5-case	5-case
306-5	2-nmod	10-nsubj
306-6	5-cc	5-cc
306-7	5-conj	5-nmod
306-8	2-punct	10-punct
306-9	10-nsubj	10-nsubj
306-10	2-parataxis	21-root
306-11	10-advmod	15-advmod
306-12	13-nmodCOLposs	13-det
306-13	10-dobj	15-nsubj
306-14	10-cc	13-cc
306-15	10-conj	21-root
306-16	15-advmod	19-advmod
306-17	15-compoundCOLprt	19-advmod
306-18	19-det	19-det
306-19	15-dobj	15-dobj
306-20	2-punct	15-punct

307-0	5-advcl	26-root
307-1	0-nsubj	5-nsubj
307-2	0-dobj	5-nsubj
307-3	5-aux	5-aux
307-4	5-nsubj	5-nsubj
307-5	26-root	26-root
307-6	5-compoundCOLprt	21-case
307-7	5-punct	21-punct
307-8	11-mark	21-mark
307-9	11-nsubj	21-nsubj
307-10	11-cop	21-aux
307-11	5-ccomp	16-amod
307-12	11-cc	11-cc
307-13	16-case	16-case
307-14	16-det	16-det
307-15	16-amod	16-amod
307-16	11-conj	21-nsubj
307-17	16-punct	21-punct
307-18	21-nsubj	21-nsubj
307-19	21-neg	21-advmod
307-20	21-aux	21-aux
307-21	16-aclCOLrelcl	26-root
307-22	21-compoundCOLprt	24-advmod
307-23	24-case	24-case
307-24	21-nmod	21-dobj
307-25	5-punct	21-punct

308-0	1-punct	1-punct
308-1	3-dobj	3-nsubj
308-2	1-punct	3-punct
308-3	18-root	18-root
308-4	5-det	5-amod
308-5	3-nsubj	11-nsubj
308-6	7-advmod	11-advmod
308-7	3-advmod	11-advmod
308-8	11-case	11-case
308-9	11-mark	11-mark
308-10	11-aux	11-aux
308-11	3-advcl	3-ccomp
308-12	11-compoundCOLprt	14-case
308-13	11-cc	12-cc
308-14	11-conj	18-root
308-15	16-case	16-case
308-16	14-nmod	14-dobj
308-17	3-punct	14-punct

309-0	1-root	1-root

310-0	2-expl	23-root
310-1	2-cop	23-aux
310-2	23-root	23-root
310-3	5-mark	5-mark
310-4	5-nsubj	5-nsubj
310-5	2-csubj	23-root
310-6	5-advmod	5-advmod
310-7	2-punct	5-punct
310-8	2-cc	5-cc
310-9	12-mark	12-mark
310-10	12-nsubj	12-nsubj
310-11	12-neg	12-advmod
310-12	17-advcl	23-root
310-13	14-case	14-case
310-14	12-nmod	23-root
310-15	17-cop	23-aux
310-16	17-nsubj	23-root
310-17	2-conj	23-root
310-18	19-mark	23-root
310-19	17-acl	23-root
310-20	19-dobj	23-root
310-21	19-case	23-root
310-22	2-punct	21-punct

311-0	3-advcl	19-root
311-1	0-nsubj	3-nsubj
311-2	0-advmod	3-advmod
311-3	19-root	19-root
311-4	3-advmod	6-advmod
311-5	6-det	6-det
311-6	3-nsubj	3-dobj
311-7	3-punct	19-punct
311-8	14-mark	19-mark
311-9	14-nsubj	19-root
311-10	11-det	11-amod
311-11	14-nmod	19-root
311-12	14-aux	19-aux
311-13	14-cop	19-aux
311-14	3-advcl	19-root
311-15	16-mark	16-mark
311-16	14-advcl	14-conj
311-17	16-compoundCOLprt	19-root
311-18	3-punct	17-punct

312-0	4-nsubj	6-nsubj
312-1	4-aux	6-aux
312-2	4-advmod	6-advmod
312-3	4-cop	6-aux
312-4	8-root	6-amod
312-5	4-cc	4-cc
312-6	4-conj	8-root
312-7	4-punct	6-punct

313-0	4-nsubj	7-nsubj
313-1	4-aux	7-aux
313-2	4-cop	7-aux
313-3	4-advmod	4-advmod
313-4	9-root	7-amod
313-5	4-cc	4-cc
313-6	7-advmod	7-advmod
313-7	4-conj	9-root
313-8	4-punct	7-punct

314-0	2-nsubj	2-nsubj
314-1	2-aux	2-aux
314-2	9-root	7-cop
314-3	2-compoundCOLprt	2-advmod
314-4	2-cc	2-cc
314-5	7-nsubj	7-nsubj
314-6	7-cop	7-aux
314-7	2-conj	9-root
314-8	2-punct	7-punct

315-0	2-nsubj	2-nsubj
315-1	2-advmod	2-advmod
315-2	17-root	17-root
315-3	2-advmod	17-root
315-4	2-punct	3-punct
315-5	2-conj	17-root
315-6	5-dobj	8-amod
315-7	8-case	8-case
315-8	5-nmod	5-dobj
315-9	2-cc	5-cc
315-10	2-conj	17-root
315-11	13-case	13-case
315-12	13-amod	13-amod
315-13	10-nmodCOLagent	10-dobj
315-14	13-cc	13-cc
315-15	13-conj	13-nmod
315-16	2-punct	10-punct

316-0	3-det	7-det
316-1	2-advmod	7-advmod
316-2	3-amod	3-amod
316-3	22-root	7-nsubj
316-4	3-cop	7-aux
316-5	7-mark	7-mark
316-6	7-nsubj	7-nsubj
316-7	3-csubj	22-root
316-8	7-dobj	22-root
316-9	7-xcomp	22-root
316-10	7-cc	9-cc
316-11	7-conj	22-root
316-12	11-dobj	22-root
316-13	15-case	22-root
316-14	15-mark	22-root
316-15	11-advcl	22-root
316-16	15-compoundCOLprt	22-root
316-17	18-case	18-case
316-18	15-nmod	22-root
316-19	20-det	20-det
316-20	15-nmod	18-nmod
316-21	3-punct	18-punct

317-0	1-mark	14-root
317-1	7-csubj	14-root
317-2	1-dobj	14-root
317-3	6-advmod	14-root
317-4	6-nsubj	14-root
317-5	6-cop	14-aux
317-6	1-advcl	14-root
317-7	14-root	14-root
317-8	7-neg	14-root
317-9	10-mark	14-root
317-10	7-ccomp	14-root
317-11	10-compoundCOLprt	12-advmod
317-12	10-dobj	10-dobj
317-13	7-punct	10-punct

318-0	2-det	2-amod
318-1	2-amod	2-amod
318-2	3-nsubj	3-nsubj
318-3	14-root	14-root
318-4	3-dobj	14-root
318-5	3-advmod	6-advmod
318-6	3-xcomp	8-amod
318-7	8-case	8-case
318-8	3-nmod	14-root
318-9	12-case	12-case
318-10	12-nmodCOLposs	12-det
318-11	12-amod	12-amod
318-12	8-nmod	8-nmod
318-13	3-punct	8-punct

319-0	2-cc	2-cc
319-1	2-advmod	2-advmod
319-2	8-root	8-root
319-3	2-nsubj	8-root
319-4	6-det	6-det
319-5	6-amod	6-amod
319-6	2-xcomp	3-nmod
319-7	2-punct	3-punct

320-0	21-root	21-root
320-1	0-xcomp	21-root
320-2	3-amod	3-amod
320-3	1-dobj	1-dobj
320-4	5-case	5-case
320-5	1-nmod	1-dobj
320-6	0-punct	1-punct
320-7	0-parataxis	1-conj
320-8	7-cc	7-cc
320-9	7-conj	21-root
320-10	11-case	11-case
320-11	7-nmod	9-dobj
320-12	0-cc	9-cc
320-13	0-conj	21-root
320-14	17-case	19-case
320-15	17-mark	19-caseCOLacc
320-16	17-cop	19-aux
320-17	13-advcl	19-advmod
320-18	19-case	19-case
320-19	17-nmod	13-dobj
320-20	0-punct	13-punct

321-0	6-nmod	6-nsubj
321-1	0-cc	0-cc
321-2	0-conj	6-nsubj
321-3	6-aux	6-aux
321-4	6-nsubj	6-nsubj
321-5	6-neg	6-advmod
321-6	11-root	11-root
321-7	8-advmod	9-advmod
321-8	6-dobj	9-advmod
321-9	0-case	11-root
321-10	6-punct	9-punct

322-0	1-nmodCOLposs	2-nsubj
322-1	2-nsubj	2-nsubj
322-2	6-root	6-root
322-3	4-case	4-case
322-4	2-nmod	2-dobj
322-5	2-punct	2-punct

323-0	3-nsubj	3-nsubj
323-1	3-aux	3-aux
323-2	3-neg	3-advmod
323-3	14-root	14-root
323-4	6-advmod	3-advmod
323-5	4-mwe	3-cc
323-6	7-nummod	7-nummod
323-7	3-dobj	3-dobj
323-8	10-mark	10-mark
323-9	10-nsubj	10-nsubj
323-10	3-advcl	14-root
323-11	10-advmod	12-advmod
323-12	11-mwe	10-advmod
323-13	3-punct	10-punct

324-0	1-nsubj	1-nsubj
324-1	13-root	13-root
324-2	1-advmod	4-advmod
324-3	4-case	4-case
324-4	1-nmod	1-dobj
324-5	1-punct	11-punct
324-6	11-mark	11-mark
324-7	11-nsubj	11-nsubj
324-8	11-cop	11-aux
324-9	11-det	11-det
324-10	11-amod	11-amod
324-11	1-advcl	4-nmod
324-12	1-punct	1-punct

325-0	4-nsubj	4-nsubj
325-1	3-case	3-case
325-2	3-det	3-det
325-3	0-nmod	4-nsubj
325-4	13-root	13-root
325-5	4-advmod	10-advmod
325-6	5-mwe	10-advmod
325-7	4-dobj	10-nsubj
