104-2	4-det	58-root
104-3	4-amod	2-amod
104-4	0-nmod	3-dobj
104-5	9-punct	58-root
104-6	8-case	58-root
104-7	8-detCOLposs	6-dobj
104-8	9-nmod	57-dobj
104-9	4-amod	8-amod
104-10	9-punct	12-dobj
104-11	12-mark	12-mark
104-12	9-advcl	9-advcl
104-13	14-det	12-dobj
104-14	12-dobj	12-dobj
104-15	17-case	16-mark
104-16	17-case	14-dobj
104-17	17-det	14-dobj
104-18	14-nmod	34-dobj
104-19	20-case	20-mark
104-20	20-case	18-dobj
104-21	20-det	18-dobj
104-22	17-nmod	21-dobj
104-23	20-amod	24-amod
104-24	24-case	25-mark
104-25	24-case	22-dobj
104-26	24-det	22-dobj
104-27	20-nmod	26-dobj
104-28	9-punct	27-dobj
104-29	0-cc	28-cc
104-30	30-case	34-dobj
104-31	30-det	30-dobj
104-32	30-detCOLposs	34-dobj
104-33	31-nmod	34-dobj
104-34	0-conj	12-conj
104-35	33-det	34-dobj
104-36	31-dobj	37-dobj
104-37	33-acl	34-conj
104-38	36-case	37-dobj
104-39	34-nmod	38-dobj
104-40	39-punct	50-dobj
104-41	39-det	45-parataxis
104-42	33-nmod	45-parataxis
104-43	39-amod	42-amod
104-44	39-punct	43-dobj
104-45	44-case	50-mark
104-46	44-case	45-dobj
104-47	44-det	50-dobj
104-48	31-nmod	47-dobj
104-49	46-nsubj	50-dobj
104-50	44-aclCOLrelcl	37-conj
104-51	48-det	50-dobj
104-52	46-dobj	51-dobj
104-53	0-punct	56-dobj
104-54	0-cc	56-cc
104-55	52-dobj	54-mark
104-56	0-conj	50-conj
104-57	0-punct	6-dobj

105-0	35-root	35-root
105-1	2-det	0-dobj
105-2	0-dobj	1-dobj
105-3	2-punct	0-dobj
105-4	5-det	0-dobj
105-5	2-conj	4-dobj
105-6	2-punct	0-dobj
105-7	8-det	0-dobj
105-8	2-conj	7-dobj
105-9	2-punct	35-root
105-10	11-det	35-root
105-11	2-conj	35-root
105-12	11-amod	11-amod
105-13	12-cc	12-cc
105-14	12-conj	12-conj
105-15	2-punct	14-dobj
105-16	18-det	24-dobj
105-17	18-amod	16-amod
105-18	2-conj	17-dobj
105-19	21-case	18-dobj
105-20	21-det	19-dobj
105-21	18-nmod	20-dobj
105-22	21-punct	24-dobj
105-23	24-dobj	24-dobj
105-24	21-aclCOLrelcl	14-conj
105-25	28-case	24-dobj
105-26	28-det	25-dobj
105-27	28-amod	26-amod
105-28	24-nmod	27-dobj
105-29	32-advmod	35-root
105-30	32-case	31-mark
105-31	32-case	35-root
105-32	32-det	31-dobj
105-33	24-nmod	31-dobj
105-34	0-punct	31-dobj

106-0	1-expl	1-dobj
106-1	12-root	12-root
106-2	1-advmod	1-dobj
106-3	1-nsubj	2-dobj
106-4	5-case	11-dobj
106-5	3-nmod	4-dobj
106-6	8-case	5-dobj
106-7	8-amod	5-amod
106-8	1-nmod	7-dobj
106-9	10-case	8-dobj
106-10	8-nmod	9-dobj
106-11	1-punct	1-dobj

107-0	1-det	47-root
107-1	47-root	0-dobj
107-2	3-case	1-dobj
107-3	1-nmod	2-dobj
107-4	1-punct	0-dobj
107-5	7-det	0-dobj
107-6	7-amod	5-dobj
107-7	1-conj	6-dobj
107-8	1-punct	47-root
107-9	1-conj	47-root
107-10	11-case	47-root
107-11	9-nmod	10-dobj
107-12	11-amod	11-amod
107-13	14-case	12-dobj
107-14	11-nmod	12-dobj
107-15	11-cc	16-cc
107-16	18-case	12-conj
107-17	18-case	10-cc
107-18	18-det	17-dobj
107-19	11-nmod	18-dobj
107-20	18-amod	19-amod
107-21	1-punct	20-dobj
107-22	22-det	20-dobj
107-23	1-conj	22-dobj
107-24	26-case	47-root
107-25	23-mwe	24-case
107-26	23-mwe	47-root
107-27	26-det	26-dobj
107-28	22-nmod	27-dobj
107-29	1-punct	47-root
107-30	1-conj	47-root
107-31	28-amod	30-amod
107-32	29-cc	31-cc
107-33	29-conj	31-conj
107-34	1-punct	33-dobj
107-35	34-amod	33-conj
107-36	1-conj	35-dobj
107-37	37-case	35-case
107-38	37-case	47-root
107-39	37-det	38-dobj
107-40	34-nmod	39-dobj
107-41	37-cc	40-cc
107-42	41-case	43-mark
107-43	41-case	38-dobj
107-44	41-det	43-dobj
107-45	37-conj	43-dobj
107-46	1-punct	38-dobj

108-0	7-nsubj	7-dobj
108-1	0-name	0-dobj
108-2	0-punct	7-dobj
108-3	7-advmod	2-dobj
108-4	3-punct	7-dobj
108-5	7-expl	7-dobj
108-6	7-aux	7-dobj
108-7	22-root	22-root
108-8	9-mark	7-dobj
108-9	7-xcomp	7-conj
108-10	11-det	9-dobj
108-11	9-dobj	10-dobj
108-12	15-case	21-dobj
108-13	15-det	12-dobj
108-14	15-amod	13-dobj
108-15	9-nmod	21-dobj
108-16	18-case	15-dobj
108-17	18-det	18-det
108-18	9-nmod	21-dobj
108-19	20-advmod	21-dobj
108-20	18-amod	19-amod
108-21	7-punct	7-dobj

109-0	1-punct	24-dobj
109-1	25-root	24-dobj
109-2	1-punct	24-dobj
109-3	4-case	24-dobj
109-4	1-nmod	3-dobj
109-5	4-amod	4-amod
109-6	1-punct	5-dobj
109-7	8-punct	24-dobj
109-8	1-conj	24-dobj
109-9	8-punct	24-dobj
109-10	11-case	24-dobj
109-11	8-nmod	10-dobj
109-12	14-case	11-dobj
109-13	14-det	11-dobj
109-14	11-nmod	13-dobj
109-15	14-punct	24-dobj
109-16	14-amod	15-amod
109-17	16-cc	16-cc
109-18	16-conj	16-conj
109-19	8-punct	18-dobj
109-20	8-appos	24-dobj
109-21	22-case	24-dobj
109-22	20-nmod	21-dobj
109-23	22-amod	22-amod
109-24	1-punct	25-root

110-0	3-amod	28-root
110-1	3-advmod	0-dobj
110-2	3-det	27-dobj
110-3	28-root	2-dobj
110-4	6-case	3-dobj
110-5	6-punct	27-dobj
110-6	3-nmod	27-dobj
110-7	6-punct	27-dobj
110-8	6-punct	27-dobj
110-9	10-det	8-dobj
110-10	6-appos	9-dobj
110-11	12-case	19-dobj
110-12	10-nmod	11-dobj
110-13	12-cc	12-cc
110-14	12-conj	12-dobj
110-15	17-case	14-dobj
110-16	17-det	15-dobj
110-17	10-nmod	11-dobj
110-18	19-nsubj	19-dobj
110-19	17-aclCOLrelcl	9-conj
110-20	22-case	19-dobj
110-21	22-det	19-dobj
110-22	19-nmod	19-conj
110-23	25-case	22-nmod
110-24	25-case	23-dobj
110-25	25-det	22-dobj
110-26	22-nmod	22-dobj
110-27	3-punct	0-dobj

111-0	2-mark	2-mark
111-1	2-nsubj	2-dobj
111-2	11-advcl	17-root
111-3	4-case	2-dobj
111-4	2-nmod	3-dobj
111-5	6-case	2-dobj
111-6	4-nmod	5-dobj
111-7	11-neg	6-dobj
111-8	11-nsubj	7-dobj
111-9	11-aux	5-dobj
111-10	11-neg	11-dobj
111-11	17-root	2-conj
111-12	13-det	11-dobj
111-13	11-dobj	12-dobj
111-14	15-case	13-dobj
111-15	13-nmod	13-dobj
111-16	11-punct	2-dobj

112-0	1-det	11-dobj
112-1	12-root	0-dobj
112-2	4-case	11-dobj
112-3	4-det	2-dobj
112-4	1-nmod	3-dobj
112-5	1-punct	2-dobj
112-6	7-det	2-dobj
112-7	1-conj	6-dobj
112-8	10-case	11-dobj
112-9	10-det	8-dobj
112-10	7-nmod	8-dobj
112-11	1-punct	12-root

113-0	3-case	7-dobj
113-1	0-mwe	2-mark
113-2	0-mwe	7-dobj
113-3	3-det	2-dobj
113-4	6-nmod	7-dobj
113-5	3-amod	4-amod
113-6	3-punct	7-dobj
113-7	20-root	20-root
113-8	6-nsubj	7-dobj
113-9	10-case	8-dobj
113-10	10-det	8-dobj
113-11	7-nmod	10-dobj
113-12	10-punct	7-dobj
113-13	15-advmod	7-dobj
113-14	15-case	13-dobj
113-15	15-amod	14-amod
113-16	10-nmod	15-dobj
113-17	17-case	7-dobj
113-18	15-nmod	17-dobj
113-19	6-punct	7-dobj

114-0	37-root	37-root
114-1	3-det	0-dobj
114-2	3-amod	0-dobj
114-3	0-dobj	2-dobj
114-4	6-case	5-mark
114-5	6-case	3-dobj
114-6	6-det	3-dobj
114-7	3-nmod	3-dobj
114-8	0-punct	9-dobj
114-9	9-cop	0-advcl
114-10	0-conj	9-amod
114-11	9-cc	10-cc
114-12	9-conj	10-conj
114-13	13-punct	14-dobj
114-14	0-advcl	12-conj
114-15	13-advmod	14-dobj
114-16	18-advmod	37-root
114-17	18-case	18-mark
114-18	18-case	37-root
114-19	18-det	18-dobj
114-20	13-nmod	36-dobj
114-21	18-cc	20-cc
114-22	22-mark	20-dobj
114-23	22-neg	24-dobj
114-24	18-conj	22-conj
114-25	22-nsubj	24-dobj
114-26	25-case	31-dobj
114-27	23-nmod	26-dobj
114-28	27-case	27-dobj
114-29	25-nmod	26-dobj
114-30	29-nsubj	31-dobj
114-31	27-aclCOLrelcl	24-conj
114-32	31-det	31-dobj
114-33	29-dobj	32-dobj
114-34	29-xcomp	33-amod
114-35	13-punct	34-dobj
114-36	0-punct	18-dobj

115-0	3-mark	1-mark
115-1	3-cop	34-root
115-2	3-det	1-dobj
115-3	5-advcl	5-dobj
115-4	3-amod	5-nsubj
115-5	34-root	1-conj
115-6	7-det	5-dobj
115-7	5-dobj	6-dobj
115-8	10-case	7-dobj
115-9	10-det	8-dobj
115-10	5-nmod	9-dobj
115-11	10-amod	10-amod
115-12	13-punct	11-dobj
115-13	10-nmod	11-dobj
115-14	16-case	11-dobj
115-15	16-det	14-dobj
115-16	13-nmod	23-dobj
115-17	13-punct	23-dobj
115-18	19-case	23-dobj
115-19	13-nmod	18-dobj
115-20	19-name	19-dobj
115-21	10-punct	23-dobj
115-22	23-nsubj	23-dobj
115-23	10-aclCOLrelcl	11-conj
115-24	25-det	23-dobj
115-25	23-dobj	24-dobj
115-26	25-cc	25-cc
115-27	28-det	23-dobj
115-28	25-conj	33-dobj
115-29	31-case	30-mark
115-30	31-case	28-dobj
115-31	31-det	28-dobj
115-32	28-nmod	28-dobj
115-33	5-punct	1-dobj

116-0	1-det	5-dobj
116-1	5-nsubj	0-dobj
116-2	1-punct	5-dobj
116-3	5-advmod	2-dobj
116-4	3-punct	5-dobj
116-5	32-root	32-root
116-6	7-advmod	5-dobj
116-7	5-dobj	6-dobj
116-8	10-mark	5-dobj
116-9	8-mwe	10-mark
116-10	5-ccomp	5-conj
116-11	13-case	12-mark
116-12	13-case	10-dobj
116-13	13-det	12-dobj
116-14	10-nmod	12-dobj
116-15	5-advmod	10-dobj
116-16	23-mark	18-mark
116-17	23-nsubj	18-dobj
116-18	16-aclCOLrelcl	10-advcl
116-19	17-dobj	18-dobj
116-20	20-case	22-dobj
116-21	18-advmod	22-dobj
116-22	23-cop	18-conj
116-23	23-advmod	22-dobj
116-24	14-advcl	23-amod
116-25	26-mark	24-dobj
116-26	26-punct	28-dobj
116-27	23-xcomp	28-mark
116-28	23-xcomp	24-conj
116-29	26-dobj	28-dobj
116-30	26-punct	28-dobj
116-31	5-punct	5-dobj

117-0	4-nsubj	1-dobj
117-1	0-aclCOLrelcl	21-root
117-2	3-det	1-dobj
117-3	1-dobj	1-dobj
117-4	21-root	1-advcl
117-5	6-det	4-dobj
117-6	4-dobj	12-dobj
117-7	6-amod	6-amod
117-8	4-cc	7-cc
117-9	10-det	7-dobj
117-10	12-nsubj	7-dobj
117-11	10-amod	12-nsubj
117-12	4-conj	4-ccomp
117-13	12-dobj	12-dobj
117-14	13-cc	13-cc
117-15	13-conj	20-dobj
117-16	18-case	17-mark
117-17	18-case	15-dobj
117-18	18-det	19-advmodCOLemph
117-19	15-nmod	15-dobj
117-20	4-punct	1-dobj

118-0	9-root	9-root
118-1	3-case	2-mark
118-2	3-case	0-dobj
118-3	3-det	2-dobj
118-4	0-nmod	2-dobj
118-5	6-det	8-dobj
118-6	6-amod	5-amod
118-7	0-dobj	6-dobj
118-8	0-punct	0-dobj

119-0	2-cop	21-root
119-1	2-det	0-dobj
119-2	21-root	1-dobj
119-3	4-advmod	20-dobj
119-4	2-amod	3-amod
119-5	8-case	4-dobj
119-6	8-advmod	4-dobj
119-7	8-nummod	6-nummod
119-8	2-nmod	7-dobj
119-9	15-cc	8-cc
119-10	15-nsubj	4-dobj
119-11	12-case	15-dobj
119-12	15-advmod	15-dobj
119-13	14-case	15-dobj
119-14	12-nummod	15-nsubj
119-15	2-aclCOLrelcl	4-advcl
119-16	17-case	15-dobj
119-17	15-nmod	16-dobj
119-18	19-case	15-dobj
119-19	15-nmod	18-dobj
119-20	2-punct	0-dobj

120-0	6-mark	6-dobj
120-1	0-punct	6-dobj
120-2	6-advmod	1-dobj
120-3	2-punct	6-dobj
120-4	0-mwe	5-mark
120-5	6-advmod	6-dobj
120-6	14-advcl	19-root
120-7	9-aux	6-nmod
120-8	9-aux	6-dobj
120-9	9-expl	10-dobj
120-10	6-xcomp	6-ccomp
120-11	11-mark	12-dobj
120-12	9-xcomp	10-conj
120-13	6-punct	12-dobj
120-14	14-aux	12-dobj
120-15	19-root	12-conj
120-16	16-det	15-dobj
120-17	14-nsubj	15-dobj
120-18	14-punct	6-dobj

121-0	1-cc	1-cc
121-1	38-root	38-root
121-2	1-advmod	1-dobj
121-3	1-dobj	2-dobj
121-4	3-name	3-dobj
121-5	3-punct	1-dobj
121-6	7-det	1-dobj
121-7	3-appos	1-dobj
121-8	7-amod	9-amod
121-9	12-case	1-dobj
121-10	12-case	9-dobj
121-11	12-det	9-dobj
121-12	12-det	11-dobj
121-13	18-nmod	12-dobj
121-14	12-punct	1-dobj
121-15	15-case	1-dobj
121-16	12-nmod	15-dobj
121-17	12-punct	1-dobj
121-18	18-aux	1-dobj
121-19	7-aclCOLrelcl	1-conj
121-20	20-det	19-dobj
121-21	18-nsubj	20-dobj
121-22	22-case	21-dobj
121-23	20-nmod	22-dobj
121-24	22-name	23-dobj
121-25	22-cc	24-cc
121-26	26-det	24-dobj
121-27	22-conj	26-dobj
121-28	18-punct	19-dobj
121-29	18-cc	28-cc
121-30	30-nsubj	19-dobj
121-31	18-conj	19-conj
121-32	30-nmod	31-dobj
121-33	33-case	37-dobj
121-34	31-nmod	33-dobj
121-35	35-det	33-dobj
121-36	30-dobj	35-dobj
121-37	1-punct	1-dobj

122-0	1-det	48-root
122-1	19-nsubj	48-root
122-2	4-case	3-mark
122-3	4-case	1-dobj
122-4	4-det	1-dobj
122-5	1-nmod	48-root
122-6	4-amod	48-root
122-7	4-amod	6-conj
122-8	4-cc	7-cc
122-9	4-conj	7-dobj
122-10	10-case	18-dobj
122-11	8-nmod	10-dobj
122-12	15-punct	18-dobj
122-13	13-case	16-foreign
122-14	15-nmod	13-dobj
122-15	15-nmod	14-dobj
122-16	8-appos	18-dobj
122-17	15-punct	18-dobj
122-18	19-cop	7-conj
122-19	19-advmod	18-dobj
122-20	48-root	19-amod
122-21	25-case	20-dobj
122-22	25-det	32-advmodCOLemph
122-23	25-detCOLposs	32-dobj
122-24	25-amod	25-amod
122-25	25-nummod	26-nummod
122-26	19-nmod	23-dobj
122-27	27-case	26-dobj
122-28	25-nmod	23-dobj
122-29	19-punct	32-dobj
122-30	19-cc	29-cc
122-31	31-aux	32-dobj
122-32	19-conj	20-conj
122-33	34-case	34-mark
122-34	34-case	32-dobj
122-35	34-det	32-dobj
122-36	31-nmod	48-root
122-37	37-case	38-mark
122-38	37-case	36-dobj
122-39	37-det	36-dobj
122-40	34-nmod	39-dobj
122-41	41-case	40-dobj
122-42	40-det	48-advmodCOLemph
122-43	41-advmod	48-root
122-44	31-nmod	43-amod
122-45	43-case	44-dobj
122-46	41-nmod	44-dobj
122-47	19-punct	43-dobj

123-0	3-case	14-cc
123-1	0-mwe	0-dobj
123-2	3-amod	14-nsubj
123-3	14-nmod	2-dobj
123-4	2-cc	5-cc
123-5	2-conj	14-dobj
123-6	7-case	5-dobj
123-7	5-nmod	6-dobj
123-8	3-punct	14-dobj
123-9	10-det	14-dobj
123-10	14-nsubj	9-dobj
123-11	12-case	10-dobj
123-12	14-nmod	10-dobj
123-13	14-aux	14-dobj
123-14	49-root	39-advcl
123-15	16-det	14-dobj
123-16	14-dobj	15-dobj
123-17	22-punct	39-dobj
123-18	22-case	39-dobj
123-19	18-mwe	20-mark
123-20	18-mwe	39-dobj
123-21	22-det	22-advmodCOLemph
123-22	22-amod	20-amod
123-23	14-nmod	22-dobj
123-24	25-case	25-mark
123-25	25-case	39-dobj
123-26	25-det	25-dobj
123-27	22-nmod	26-dobj
123-28	25-cc	29-cc
123-29	29-case	30-mark
123-30	29-case	27-dobj
123-31	29-det	32-advmodCOLemph
123-32	25-conj	27-dobj
123-33	22-punct	32-dobj
123-34	14-punct	25-dobj
123-35	14-advmod	34-dobj
123-36	34-case	35-dobj
123-37	14-nmod	25-dobj
123-38	36-nsubj	39-dobj
123-39	34-aclCOLrelcl	49-root
123-40	38-mark	39-dobj
123-41	36-ccomp	39-ccomp
123-42	38-dobj	41-dobj
123-43	39-cc	42-cc
123-44	39-conj	42-dobj
123-45	44-case	48-dobj
123-46	44-amod	45-amod
123-47	41-nmod	46-dobj
123-48	14-punct	39-dobj

124-0	1-amod	1-amod
124-1	5-root	4-dobj
124-2	3-advmod	1-dobj
124-3	1-amod	2-amod
124-4	1-punct	5-root

125-0	2-case	2-dobj
125-1	2-det	2-dobj
125-2	13-nmod	38-root
125-3	4-case	2-dobj
125-4	2-nmod	3-dobj
125-5	7-case	4-dobj
125-6	7-det	5-dobj
125-7	4-nmod	6-dobj
125-8	7-amod	7-amod
125-9	10-det	8-dobj
125-10	13-nsubj	9-dobj
125-11	12-case	13-dobj
125-12	10-nmod	13-dobj
125-13	38-root	8-advcl
125-14	13-advmod	13-dobj
125-15	13-cc	14-cc
125-16	18-case	19-dobj
125-17	18-det	19-nsubj
125-18	30-nmod	19-dobj
125-19	18-acl	13-conj
125-20	22-case	19-dobj
125-21	22-det	20-dobj
125-22	19-nmod	21-dobj
125-23	24-det	22-dobj
125-24	30-nsubj	23-dobj
125-25	27-case	26-mark
125-26	27-case	30-dobj
125-27	27-det	26-dobj
125-28	24-nmod	30-dobj
125-29	27-compound	30-dobj
125-30	30-cop	19-ccomp
125-31	13-conj	32-amod
125-32	33-case	30-nmod
125-33	33-case	32-dobj
125-34	33-det	30-dobj
125-35	30-nmod	30-dobj
125-36	33-amod	35-amod
125-37	13-punct	2-dobj

126-0	1-det	6-dobj
126-1	7-root	6-dobj
126-2	1-amod	1-amod
126-3	1-punct	2-dobj
126-4	5-det	5-advmodCOLemph
126-5	1-parataxis	2-dobj
126-6	1-punct	7-root

127-0	1-aux	1-dobj
127-1	25-root	25-root
127-2	6-case	1-dobj
127-3	6-nummod	13-nsubj
127-4	3-punct	13-dobj
127-5	3-compound	6-nummod
127-6	1-nmod	13-dobj
127-7	9-case	8-mark
127-8	9-case	13-dobj
127-9	9-det	8-dobj
127-10	6-nmod	9-dobj
127-11	1-cc	12-cc
127-12	12-aux	13-dobj
127-13	1-conj	1-conj
127-14	15-case	13-nmod
127-15	15-case	13-dobj
127-16	15-det	15-dobj
127-17	12-nmod	13-dobj
127-18	17-mark	20-nmod
127-19	12-xcomp	20-mark
127-20	12-xcomp	13-conj
127-21	17-advmod	20-dobj
127-22	20-advmod	21-dobj
127-23	17-dobj	22-nummod
127-24	1-punct	1-dobj

128-0	8-punct	8-dobj
128-1	3-case	8-dobj
128-2	3-det	1-dobj
128-3	8-nmod	2-dobj
128-4	5-case	3-dobj
128-5	3-nmod	3-dobj
128-6	8-aux	1-dobj
128-7	8-aux	8-dobj
128-8	46-root	46-root
128-9	10-det	8-dobj
128-10	8-dobj	9-dobj
128-11	12-case	10-dobj
128-12	10-nmod	10-dobj
128-13	16-case	8-dobj
128-14	16-detCOLpredet	13-det
128-15	16-det	16-advmodCOLemph
128-16	8-nmod	14-dobj
128-17	8-punct	18-dobj
128-18	8-conj	14-conj
128-19	32-mark	20-mark
128-20	21-det	18-dobj
128-21	32-nsubj	20-dobj
128-22	21-punct	18-dobj
128-23	27-case	22-dobj
128-24	23-mwe	18-dobj
128-25	27-det	24-dobj
128-26	27-amod	25-amod
128-27	32-nmod	26-dobj
128-28	27-punct	18-dobj
128-29	32-aux	18-dobj
128-30	32-cop	18-conj
128-31	32-advmod	30-dobj
128-32	18-ccomp	31-amod
128-33	32-punct	30-dobj
128-34	37-advmod	45-dobj
128-35	37-case	36-mark
128-36	37-case	34-dobj
128-37	37-det	36-dobj
128-38	38-nmod	34-dobj
128-39	32-conj	38-amod
128-40	42-advmod	39-dobj
128-41	42-case	40-dobj
128-42	42-det	41-dobj
128-43	32-nmod	42-dobj
128-44	42-amod	43-amod
128-45	8-punct	8-dobj

129-0	18-root	18-root
129-1	4-mark	2-mark
129-2	4-aux	0-dobj
129-3	4-auxpass	4-dobj
129-4	0-ccomp	0-conj
129-5	6-det	4-dobj
129-6	4-nsubjpass	5-dobj
129-7	6-amod	6-amod
129-8	10-case	7-dobj
129-9	10-det	8-dobj
129-10	13-nmod	9-dobj
129-11	13-auxpass	13-dobj
129-12	13-advmod	13-dobj
129-13	7-aclCOLrelcl	7-conj
129-14	15-det	13-dobj
129-15	13-nsubjpass	14-dobj
129-16	15-amod	15-amod
129-17	0-punct	0-dobj

130-0	1-case	4-dobj
130-1	7-nmod	0-dobj
130-2	3-det	0-dobj
130-3	4-punct	4-dobj
130-4	7-nsubj	25-root
130-5	4-punct	4-dobj
130-6	7-neg	7-dobj
130-7	25-root	4-conj
130-8	9-mark	7-dobj
130-9	7-xcomp	7-conj
130-10	11-det	9-dobj
130-11	9-dobj	10-dobj
130-12	13-case	11-dobj
130-13	11-nmod	12-dobj
130-14	7-punct	9-dobj
130-15	16-neg	16-dobj
130-16	7-conj	9-advcl
130-17	16-dobj	16-dobj
130-18	17-amod	19-amod
130-19	21-case	20-mark
130-20	21-case	17-dobj
130-21	21-det	17-dobj
130-22	17-nmod	21-dobj
130-23	21-amod	22-amod
130-24	7-punct	4-dobj

131-0	2-detCOLpredet	1-det
131-1	2-det	4-dobj
131-2	4-nsubj	1-dobj
131-3	4-aux	4-dobj
131-4	22-root	10-advcl
131-5	6-case	4-dobj
131-6	4-nmod	4-dobj
131-7	8-case	6-dobj
131-8	4-nmod	6-dobj
131-9	8-punct	10-dobj
131-10	8-acl	22-root
131-11	12-case	10-dobj
131-12	10-nmod	10-dobj
131-13	14-case	12-dobj
131-14	10-nmod	12-dobj
131-15	14-punct	10-dobj
131-16	14-conj	21-dobj
131-17	18-case	21-dobj
131-18	16-nmod	17-dobj
131-19	14-cc	18-cc
131-20	14-conj	18-dobj
131-21	4-punct	10-dobj

132-0	1-amod	5-root
132-1	5-root	2-mark
132-2	5-root	0-csubj
132-3	1-dobj	2-dobj
132-4	1-punct	0-dobj

133-0	21-root	21-root
133-1	2-det	0-dobj
133-2	0-dobj	1-dobj
133-3	0-advmod	10-dobj
133-4	6-case	10-dobj
133-5	6-nummod	4-nummod
133-6	3-nmod	5-dobj
133-7	6-advmod	6-dobj
133-8	0-cc	9-cc
133-9	10-advmod	10-dobj
133-10	0-conj	0-conj
133-11	10-advmod	10-dobj
133-12	14-case	10-nmod
133-13	14-case	10-dobj
133-14	14-det	13-dobj
133-15	10-nmod	20-dobj
133-16	17-case	17-mark
133-17	17-case	15-dobj
133-18	17-det	15-dobj
133-19	14-nmod	18-dobj
133-20	0-punct	0-dobj

134-0	2-det	8-dobj
134-1	2-punct	0-dobj
134-2	7-nsubj	8-dobj
134-3	5-case	4-mark
134-4	5-case	2-dobj
134-5	5-det	2-dobj
134-6	2-nmod	2-dobj
134-7	2-punct	8-dobj
134-8	43-root	43-root
134-9	9-det	8-dobj
134-10	7-dobj	43-root
134-11	12-case	12-mark
134-12	12-case	43-root
134-13	12-det	12-dobj
134-14	9-nmod	20-dobj
134-15	15-case	16-mark
134-16	15-case	14-dobj
134-17	15-det	18-advmodCOLemph
134-18	12-nmod	14-dobj
134-19	12-punct	20-dobj
134-20	12-acl	12-xcomp
134-21	21-case	22-mark
134-22	21-case	20-dobj
134-23	21-det	20-dobj
134-24	21-amod	23-amod
134-25	17-nmod	24-dobj
134-26	17-punct	24-dobj
134-27	29-advmod	43-root
134-28	25-case	27-dobj
134-29	17-nmod	28-dobj
134-30	29-case	43-root
134-31	29-case	43-root
134-32	29-det	31-dobj
134-33	29-amod	32-amod
134-34	25-nmod	33-dobj
134-35	29-amod	34-amod
134-36	32-case	35-dobj
134-37	34-nmod	35-dobj
134-38	34-auxpass	35-dobj
134-39	29-aclCOLrelcl	35-conj
134-40	36-det	39-dobj
134-41	34-nsubjpass	40-dobj
134-42	7-punct	31-dobj

135-0	1-case	2-dobj
135-1	4-advmod	2-dobj
135-2	4-cop	25-root
135-3	4-advmod	2-dobj
135-4	25-root	2-dobj
135-5	6-nsubj	6-dobj
135-6	4-aclCOLrelcl	2-conj
135-7	8-det	6-dobj
135-8	6-dobj	6-dobj
135-9	18-nsubj	8-dobj
135-10	9-punct	18-dobj
135-11	13-case	12-mark
135-12	13-case	18-dobj
135-13	13-det	18-dobj
135-14	18-nummod	13-nummod
135-15	15-case	14-dobj
135-16	13-nmod	13-dobj
135-17	13-punct	18-dobj
135-18	18-cop	6-conj
135-19	8-aclCOLrelcl	18-dobj
135-20	22-case	25-root
135-21	22-det	20-dobj
135-22	22-detCOLposs	20-dobj
135-23	18-nmod	22-dobj
135-24	4-punct	20-dobj

136-0	1-case	8-cc
136-1	8-nmod	0-dobj
136-2	1-punct	0-dobj
136-3	8-advmod	2-dobj
136-4	3-punct	8-dobj
136-5	8-nsubj	8-discourse
136-6	8-aux	8-dobj
136-7	8-advmod	8-dobj
136-8	18-root	18-root
136-9	10-det	8-dobj
136-10	8-dobj	8-dobj
136-11	10-cc	10-cc
136-12	13-det	10-dobj
136-13	10-conj	12-dobj
136-14	15-case	12-dobj
136-15	8-nmod	14-dobj
136-16	15-amod	12-amod
136-17	8-punct	8-dobj

137-0	2-case	1-mark
137-1	2-case	9-dobj
137-2	2-det	1-dobj
137-3	8-nmod	2-dobj
137-4	4-case	3-dobj
137-5	2-nmod	4-dobj
137-6	6-det	5-dobj
137-7	8-nsubj	1-dobj
137-8	8-iobj	9-nsubj
137-9	18-root	18-root
137-10	8-punct	9-dobj
137-11	12-case	9-dobj
137-12	12-amod	11-amod
137-13	8-nmod	12-dobj
137-14	8-punct	12-dobj
137-15	15-det	12-dobj
137-16	8-dobj	15-dobj
137-17	8-punct	9-dobj

138-0	1-det	5-dobj
138-1	16-root	0-dobj
138-2	1-punct	5-dobj
138-3	5-mark	5-dobj
138-4	3-mwe	5-dobj
138-5	1-advcl	16-root
138-6	5-cc	5-cc
138-7	5-conj	5-conj
138-8	9-det	7-dobj
138-9	7-dobj	7-dobj
138-10	12-case	11-mark
138-11	12-case	9-dobj
138-12	12-det	9-dobj
138-13	9-nmod	9-dobj
138-14	12-amod	7-conj
138-15	1-punct	7-dobj

139-0	7-root	2-dobj
139-1	2-punct	2-dobj
139-2	0-advcl	7-root
139-3	2-dobj	4-nummod
139-4	2-punct	2-dobj
139-5	0-punct	2-dobj
139-6	0-punct	2-dobj

140-0	1-det	3-dobj
140-1	3-nsubjpass	0-dobj
140-2	3-auxpass	3-dobj
140-3	9-root	9-root
140-4	6-case	3-dobj
140-5	6-det	4-dobj
140-6	3-nmod	5-dobj
140-7	6-amod	5-conj
140-8	3-punct	3-dobj

141-0	1-det	2-dobj
141-1	2-nsubj	2-nsubj
141-2	67-root	10-parataxis
141-3	4-det	2-dobj
141-4	2-dobj	3-dobj
141-5	6-case	4-dobj
141-6	4-nmod	4-dobj
141-7	4-punct	2-dobj
141-8	4-amod	2-amod
