
154-0	17-root	17-root
154-1	2-amod	2-amod
154-2	0-nmod	0-dobj
154-3	10-punct	10-punct
154-4	10-mark	10-mark
154-5	6-amod	6-amod
154-6	10-nmod	10-nmod
154-7	9-nmodCOLposs	6-nmod
154-8	9-amod	9-amod
154-9	10-nsubj	6-nmod
154-10	0-ccomp	17-root
154-11	10-dobj	12-nmod
154-12	11-acl	17-root
154-13	15-amod	15-amod
154-14	15-amod	15-amod
154-15	12-dobj	12-nmod
154-16	0-punct	12-punct

155-0	1-amod	1-amod
155-1	8-vocative	5-nmod
155-2	1-punct	1-punct
155-3	4-nmodCOLposs	5-nsubj
155-4	5-nmod	5-nmod
155-5	6-acl	15-ccomp
155-6	8-nsubjCOLcop	7-nsubj
155-7	8-cop	15-ccomp
155-8	21-root	15-ccomp
155-9	11-advmod	8-advmod
155-10	11-punct	13-punct
155-11	13-mark	13-mark
155-12	13-dobj	13-nsubj
155-13	8-advcl	8-conj
155-14	15-advmod	15-advmod
155-15	18-acl	21-root
155-16	17-nmodCOLposs	21-root
155-17	18-nmodCOLposs	21-root
155-18	13-nmod	17-nmod
155-19	18-case	21-root
155-20	8-punct	19-punct

156-0	4-mark	2-mark
156-1	5-dobj	2-nsubj
156-2	4-neg	19-root
156-3	4-cop	19-root
156-4	8-advcl	7-amod
156-5	4-xcompCOLds	4-conj
156-6	4-punct	5-punct
156-7	8-nsubj	8-nmod
156-8	19-root	3-conj
156-9	8-dobj	19-root
156-10	11-amod	19-root
156-11	17-amod	10-conj
156-12	16-punct	10-punct
156-13	14-neg	10-conj
156-14	16-advcl	10-conj
156-15	16-advmod	16-advmod
156-16	11-appos	17-amod
156-17	8-nmod	14-nmod
156-18	8-punct	10-punct

157-0	3-amod	3-amod
157-1	0-cc	0-cc
157-2	0-conj	3-amod
157-3	5-nmod	9-root
157-4	3-case	9-root
157-5	9-root	9-root
157-6	5-nmod	9-root
157-7	5-nsubj	6-nmod
157-8	5-punct	6-punct

158-0	1-det	2-nsubj
158-1	3-nsubjCOLcop	2-nsubj
158-2	3-cop	3-cop
158-3	38-root	38-root
158-4	10-punct	3-punct
158-5	10-mark	10-mark
158-6	10-ccCOLpreconj	10-cc
158-7	10-advmod	10-advmod
158-8	10-nsubj	10-nsubj
158-9	10-aux	10-aux
158-10	3-advcl	3-conj
158-11	12-amod	12-amod
158-12	10-nmod	10-nmod
158-13	10-punct	10-punct
158-14	10-cc	18-advmod
158-15	18-advmod	18-advmod
158-16	18-aux	18-aux
158-17	18-advmod	18-advmod
158-18	10-conj	10-conj
158-19	18-dobj	18-dobj
158-20	26-punct	26-punct
158-21	26-mark	26-mark
158-22	23-det	26-nsubj
158-23	26-nmod	26-nsubj
158-24	26-nsubj	23-nmod
158-25	26-aux	26-aux
158-26	19-ccomp	3-conj
158-27	30-nmodCOLposs	26-dobj
158-28	27-cc	27-cc
158-29	27-conj	38-root
158-30	26-nmod	29-nmod
158-31	32-advmod	32-advmod
158-32	33-amod	33-amod
158-33	26-nmod	30-nmod
158-34	36-mark	36-mark
158-35	36-nmodCOLposs	36-nsubj
158-36	32-advcl	33-nmod
158-37	3-punct	29-punct

159-0	2-advmod	2-advmod
159-1	2-aux	2-aux
159-2	15-root	15-root
159-3	2-xcomp	15-root
159-4	6-amod	6-amod
159-5	6-amod	6-amod
159-6	3-nsubj	3-dobj
159-7	2-punct	3-punct
159-8	2-cc	3-cc
159-9	10-amod	10-amod
159-10	12-nmod	12-nsubj
159-11	12-aux	12-aux
159-12	2-conj	15-root
159-13	12-nsubj	12-nmod
159-14	2-punct	12-punct

160-0	1-aux	1-aux
160-1	11-root	11-root
160-2	9-punct	1-punct
160-3	9-advmod	4-advmod
160-4	7-nmod	1-dobj
160-5	4-case	6-case
160-6	7-nmod	7-nmod
160-7	8-acl	11-root
160-8	9-nsubj	9-nsubj
160-9	1-ccomp	7-ccomp
160-10	1-punct	7-punct

161-0	1-aux	1-aux
161-1	15-root	4-cop
161-2	4-punct	1-punct
161-3	4-advmod	4-advmod
161-4	1-ccomp	8-amod
161-5	4-cc	4-cc
161-6	7-advmod	7-advmod
161-7	4-conj	8-amod
161-8	9-nmodCOLgsubj	13-nsubj
161-9	4-nsubjCOLcop	8-nmod
161-10	11-nmodCOLposs	13-nsubj
161-11	9-nmod	10-nmod
161-12	4-aux	13-aux
161-13	4-cop	15-root
161-14	1-punct	13-punct

162-0	1-aux	1-aux
162-1	18-root	18-root
162-2	5-punct	1-punct
162-3	5-advmod	5-advmod
162-4	5-nsubj	5-nmod
162-5	1-ccomp	18-root
162-6	5-nmod	14-nmod
162-7	5-nmod	6-nmod
162-8	5-punct	6-punct
162-9	5-cc	6-cc
162-10	16-advmod	11-advmod
162-11	12-amod	12-amod
162-12	14-nmod	14-nmod
162-13	14-nmod	12-nmod
162-14	15-acl	18-root
162-15	16-nsubj	16-nsubj
162-16	5-conj	14-ccomp
162-17	1-punct	14-punct

163-0	1-nmodCOLposs	5-nsubj
163-1	5-nsubj	0-conj
163-2	3-punct	0-punct
163-3	1-appos	0-appos
163-4	3-punct	0-punct
163-5	24-root	24-root
163-6	7-nmodCOLposs	17-nmod
163-7	5-nmod	6-nmod
163-8	5-nmod	7-nmod
163-9	10-punct	6-punct
163-10	8-appos	6-appos
163-11	10-punct	6-punct
163-12	8-case	15-case
163-13	5-punct	12-punct
163-14	5-cc	12-cc
163-15	16-nmodCOLposs	17-nsubj
163-16	17-nmod	17-nmod
163-17	5-conj	24-root
163-18	17-nsubj	19-nmod
163-19	18-acl	24-root
163-20	19-dobj	19-dobj
163-21	22-amod	22-amod
163-22	19-nmod	20-nmod
163-23	5-punct	19-punct

164-0	1-dobj	1-nsubj
164-1	19-root	6-advcl
164-2	3-advmod	4-advmod
164-3	1-advmod	4-advmod
164-4	1-advmod	1-advmod
164-5	8-punct	1-punct
164-6	8-mark	19-root
164-7	8-nmod	8-nsubj
164-8	4-ccomp	6-ccomp
164-9	8-advmod	17-advmod
164-10	11-det	17-nsubj
164-11	8-nsubj	17-nsubj
164-12	11-nmod	11-nmod
164-13	17-punct	17-punct
164-14	17-mark	17-mark
164-15	16-nmodCOLposs	17-nsubj
164-16	17-dobj	17-nsubj
164-17	8-advcl	6-ccomp
164-18	1-punct	6-punct

165-0	3-nmod	3-nsubj
165-1	2-nmodCOLposs	3-nsubj
165-2	3-nmod	3-nsubj
165-3	13-root	13-root
165-4	3-xcomp	3-ccomp
165-5	6-advmod	6-advmod
165-6	8-amod	8-amod
165-7	8-amod	8-amod
165-8	4-dobj	4-nmod
165-9	11-det	11-nsubj
165-10	11-det	11-nsubj
165-11	8-nmod	8-nmod
165-12	3-punct	3-punct

166-0	1-nsubj	1-nmod
166-1	12-root	12-root
166-2	1-dobj	7-nsubj
166-3	1-nmod	2-nmod
166-4	7-punct	7-punct
166-5	7-dobj	7-nsubj
166-6	7-nmod	7-nsubj
166-7	3-aclCOLrelcl	1-ccomp
166-8	7-advmod	9-advmod
166-9	10-nmodCOLposs	12-root
166-10	7-nmod	9-nmod
166-11	1-punct	9-punct

167-0	1-det	1-nsubj
167-1	23-nmodCOLposs	4-nsubj
167-2	1-cc	1-cc
167-3	4-nmod	4-nsubj
167-4	5-acl	38-root
167-5	1-conj	4-nmod
167-6	8-punct	4-punct
167-7	8-aux	8-aux
167-8	5-parataxis	4-ccomp
167-9	8-compoundCOLprt	10-advmod
167-10	8-xcompCOLds	4-ccomp
167-11	10-advmod	13-advmod
167-12	13-det	13-nsubj
167-13	10-dobj	10-dobj
167-14	16-punct	16-punct
167-15	16-nmod	16-nsubj
167-16	13-aclCOLrelcl	4-ccomp
167-17	16-advmod	19-advmod
167-18	16-dobj	19-nmod
167-19	18-acl	38-root
167-20	19-dobj	26-nmod
167-21	19-nmod	20-nmod
167-22	8-punct	21-punct
167-23	26-nmod	26-nmod
167-24	26-nsubj	23-nmod
167-25	26-aux	26-aux
167-26	38-root	38-root
167-27	26-nmod	32-nsubj
167-28	26-dobj	27-nmod
167-29	32-punct	32-punct
167-30	31-nmodCOLposs	32-nsubj
167-31	32-nmod	32-nsubj
167-32	28-aclCOLrelcl	26-ccomp
167-33	34-nmodCOLposs	38-root
167-34	36-amod	35-amod
167-35	36-nmodCOLposs	38-root
167-36	32-dobj	35-nmod
167-37	26-punct	35-punct

168-0	3-root	3-root
168-1	2-punct	0-punct
168-2	0-appos	0-nmod

169-0	2-nmod	2-nsubj
169-1	2-nsubj	0-nmod
169-2	9-root	9-root
169-3	2-compoundCOLprt	2-advmod
169-4	2-cc	2-cc
169-5	2-conj	2-ccomp
169-6	7-case	7-case
169-7	5-nmod	5-nmod
169-8	2-punct	2-punct

170-0	1-neg	26-root
170-1	26-root	0-ccomp
170-2	5-advmod	5-advmod
170-3	5-nmod	5-nsubj
170-4	5-aux	5-aux
170-5	1-ccomp	0-ccomp
170-6	1-punct	5-punct
170-7	10-neg	26-root
170-8	10-aux	10-aux
170-9	10-advmod	10-advmod
170-10	1-conj	7-ccomp
170-11	10-xcomp	26-root
170-12	11-nmod	13-nsubj
170-13	11-cc	11-ccomp
170-14	11-conj	13-conj
170-15	17-det	17-nsubj
170-16	17-det	17-nsubj
170-17	14-dobj	14-dobj
170-18	24-punct	24-punct
170-19	24-dobj	24-nsubj
170-20	21-amod	21-amod
170-21	24-nmod	24-nsubj
170-22	23-nmodCOLposs	24-nsubj
170-23	24-nmod	24-nsubj
170-24	17-aclCOLrelcl	11-ccomp
170-25	1-punct	11-punct

171-0	1-advmod	1-advmod
171-1	15-root	15-root
171-2	1-dobj	1-dobj
171-3	1-punct	1-punct
171-4	1-conj	1-dobj
171-5	4-advmod	6-advmod
171-6	5-mwe	1-advmod
171-7	4-punct	1-punct
171-8	9-det	9-nsubj
171-9	4-conj	1-dobj
171-10	4-cc	9-cc
171-11	4-conj	1-dobj
171-12	4-discourse	13-advmod
171-13	12-mwe	1-advmod
171-14	1-punct	1-punct

172-0	2-nmod	2-nsubj
172-1	2-nsubj	0-nmod
172-2	79-root	79-root
172-3	2-dobj	2-nmod
172-4	2-punct	2-punct
172-5	9-discourse	40-dep
172-6	7-advmod	7-advmod
172-7	9-xcomp	39-amod
172-8	9-advmod	9-advmod
172-9	2-parataxis	7-conj
172-10	9-punct	9-punct
172-11	9-parataxis	7-conj
172-12	13-acl	7-conj
172-13	11-nmod	12-dobj
172-14	11-cc	13-cc
172-15	11-conj	13-nmod
172-16	15-nsubjCOLcop	18-nsubj
172-17	15-advmod	18-advmod
172-18	15-cop	7-conj
172-19	20-punct	18-punct
172-20	15-advmod	34-advmod
172-21	22-nmodCOLposs	34-nsubj
172-22	20-nmod	21-nmod
172-23	22-cc	22-cc
172-24	25-amod	25-amod
172-25	22-conj	22-nmod
172-26	20-punct	21-punct
172-27	28-amod	28-amod
172-28	15-conj	21-nmod
172-29	28-nmod	28-nmod
172-30	34-punct	34-punct
172-31	34-nsubj	34-nsubj
172-32	34-nmod	34-nsubj
172-33	34-dobj	34-nsubj
172-34	29-aclCOLrelcl	7-conj
172-35	2-punct	34-punct
172-36	2-parataxis	7-conj
172-37	36-dobj	36-dobj
172-38	36-punct	36-punct
172-39	40-nsubj	40-nsubj
172-40	36-conj	79-root
172-41	40-nmod	40-nmod
172-42	36-punct	40-punct
172-43	36-conj	40-ccomp
172-44	43-advmod	45-advmod
172-45	43-xcomp	40-ccomp
172-46	54-punct	45-punct
172-47	48-amod	48-amod
172-48	54-advcl	45-dobj
172-49	48-mark	50-mark
172-50	48-cop	40-ccomp
172-51	48-punct	50-punct
172-52	53-det	54-nsubj
172-53	54-nmod	54-nsubj
172-54	45-parataxis	40-ccomp
172-55	60-punct	54-punct
172-56	60-amod	79-root
172-57	60-mark	59-mark
172-58	60-nsubjCOLcop	59-nsubj
172-59	60-cop	56-conj
172-60	54-advcl	59-nmod
172-61	60-punct	59-punct
172-62	63-neg	56-conj
172-63	36-conj	56-conj
172-64	63-punct	63-punct
172-65	68-neg	56-conj
172-66	68-cop	65-conj
172-67	68-det	68-nsubj
172-68	63-conj	66-dobj
172-69	74-mark	72-mark
172-70	74-det	72-nsubj
172-71	72-nmod	72-nsubj
172-72	74-acl	56-conj
172-73	74-acl	56-conj
172-74	67-advcl	73-dobj
172-75	77-punct	73-punct
172-76	77-amod	77-amod
172-77	74-appos	73-nmod
172-78	2-punct	56-punct

173-0	1-nmod	28-amod
173-1	52-root	0-conj
173-2	1-nmod	1-nmod
173-3	4-det	4-nsubj
173-4	1-dobj	2-nmod
173-5	1-punct	7-punct
173-6	7-nsubj	7-nsubj
173-7	1-conj	0-conj
173-8	7-nmod	11-nsubj
173-9	7-nmod	8-nmod
173-10	1-punct	8-punct
173-11	1-conj	0-csubj
173-12	11-nmod	11-dobj
173-13	15-mark	15-mark
173-14	15-nsubj	15-dobj
173-15	11-ccomp	11-conj
173-16	17-name	19-nsubj
173-17	15-dobj	16-foreign
173-18	1-punct	16-punct
173-19	1-conj	0-conj
173-20	19-advmod	25-advmod
173-21	19-dobj	25-nsubj
173-22	23-nmodCOLposs	23-nsubj
173-23	19-nmod	21-nmod
173-24	19-cc	21-cc
173-25	19-conj	0-conj
173-26	25-xcompCOLds	0-conj
173-27	1-punct	26-punct
173-28	30-nsubjCOLcop	29-nsubj
173-29	30-cop	30-cop
173-30	1-conj	47-amod
173-31	30-cc	30-cc
173-32	33-nsubj	33-nsubj
173-33	30-conj	30-conj
173-34	33-dobj	33-dobj
173-35	34-cc	34-cc
173-36	34-conj	33-dobj
173-37	39-advmod	42-advmod
173-38	39-nmodCOLposs	42-nsubj
173-39	33-nmod	38-nmod
173-40	39-case	42-case
173-41	45-mark	42-mark
173-42	45-neg	30-conj
173-43	45-advmod	45-advmod
173-44	45-dobj	45-nsubj
173-45	33-advcl	30-conj
173-46	1-punct	45-punct
173-47	48-nsubj	48-nsubj
173-48	1-conj	52-root
173-49	48-advmod	50-advmod
173-50	48-nmod	48-nmod
173-51	1-punct	48-punct

174-0	1-nmodCOLposs	2-nsubj
174-1	2-nsubj	0-nmod
174-2	18-root	18-root
174-3	4-mark	4-mark
174-4	2-advcl	2-dobj
174-5	2-punct	2-punct
174-6	8-nsubjCOLcop	7-nmod
174-7	8-cop	18-root
174-8	2-conj	15-nsubj
174-9	8-nmod	8-nmod
174-10	8-punct	8-punct
174-11	8-conj	12-amod
174-12	11-nmod	8-nmod
174-13	8-punct	15-punct
174-14	15-nsubj	15-nsubj
174-15	8-conj	7-ccomp
174-16	15-advmod	15-advmod
174-17	2-punct	7-punct

175-0	1-advmod	4-advmod
175-1	4-advmod	4-advmod
175-2	1-nmod	4-nsubj
175-3	4-nsubj	2-nmod
175-4	34-root	34-root
175-5	4-dobj	4-dobj
175-6	4-punct	4-punct
175-7	8-nmod	8-nsubj
175-8	4-conj	34-root
175-9	8-nsubj	8-dobj
175-10	4-punct	8-punct
175-11	13-nmod	12-nsubj
175-12	4-conj	8-ccomp
175-13	12-xcompCOLds	34-root
175-14	13-dobj	19-nmod
175-15	16-nmodCOLposs	14-nmod
175-16	13-nmod	15-nmod
175-17	19-punct	19-punct
175-18	19-mark	19-mark
175-19	12-advcl	34-root
175-20	19-nsubj	21-nsubj
175-21	19-cc	19-ccomp
175-22	19-conj	19-ccomp
175-23	22-advmod	25-advmod
175-24	22-nmod	25-nsubj
175-25	22-xcomp	19-ccomp
175-26	4-punct	25-punct
175-27	28-nsubj	28-nsubj
175-28	4-conj	19-ccomp
175-29	28-advmod	31-advmod
175-30	29-mwe	31-advmod
175-31	32-amod	32-amod
175-32	28-nmod	28-nmod
175-33	4-punct	19-punct

176-0	10-root	10-root
176-1	0-advmod	3-advmod
176-2	0-advmod	3-advmod
176-3	0-nmod	0-dobj
176-4	7-punct	7-punct
176-5	7-mark	7-mark
176-6	7-nsubj	7-nsubj
176-7	0-advcl	0-ccomp
176-8	7-advmod	7-advmod
176-9	0-punct	0-punct

177-0	15-root	15-root
177-1	2-nsubj	2-nsubj
177-2	3-acl	15-root
177-3	0-nmod	2-dobj
177-4	0-punct	6-punct
177-5	6-nsubj	6-nsubj
177-6	0-conj	2-ccomp
177-7	6-nmod	6-dobj
177-8	6-cc	6-cc
177-9	6-conj	15-root
177-10	9-nmod	9-nmod
177-11	0-punct	9-punct
177-12	13-cop	9-conj
177-13	0-conj	12-conj
177-14	0-punct	9-punct

178-0	1-advmod	1-advmod
178-1	24-root	24-root
178-2	6-punct	6-punct
178-3	6-mark	6-mark
178-4	5-nmodCOLposs	6-nsubj
178-5	6-nsubj	4-nmod
178-6	1-ccomp	24-root
178-7	8-amod	8-amod
178-8	6-dobj	6-nmod
178-9	11-det	11-nsubj
178-10	11-amod	11-amod
178-11	6-nmod	8-nmod
178-12	6-punct	14-punct
178-13	14-nsubj	14-nsubj
178-14	6-conj	6-ccomp
178-15	14-cc	14-cc
178-16	14-conj	24-root
178-17	16-nmod	16-dobj
178-18	14-punct	16-punct
178-19	14-cc	16-cc
178-20	14-conj	16-ccomp
178-21	20-advmod	22-advmod
178-22	20-nmod	20-nmod
178-23	1-punct	16-punct

179-0	2-amod	1-amod
179-1	2-nmodCOLposs	3-nsubj
179-2	3-nsubj	1-nmod
179-3	36-root	36-root
179-4	3-nmod	3-dobj
179-5	4-case	7-case
179-6	3-punct	7-punct
179-7	3-conj	3-ccomp
179-8	7-advmod	9-advmod
179-9	7-nmod	7-nmod
179-10	3-punct	7-punct
179-11	3-conj	3-ccomp
179-12	11-advmod	17-advmod
179-13	14-nmodCOLposs	17-nsubj
179-14	11-nmod	13-nmod
179-15	14-case	17-case
179-16	3-punct	17-punct
179-17	18-neg	3-ccomp
179-18	3-conj	36-root
179-19	18-nmod	18-nmod
179-20	3-punct	18-punct
179-21	3-conj	18-ccomp
179-22	21-advmod	21-advmod
179-23	3-punct	21-punct
179-24	3-conj	36-root
179-25	24-nmod	24-dobj
179-26	25-punct	24-punct
179-27	28-nmodCOLposs	28-nsubj
179-28	25-conj	24-nmod
179-29	30-punct	24-punct
179-30	24-advmod	24-advmod
179-31	30-punct	24-punct
179-32	30-conj	24-advmod
179-33	30-punct	24-punct
179-34	30-conj	24-advmod
179-35	3-punct	24-punct

180-0	1-amod	1-amod
180-1	2-nsubj	2-nmod
180-2	6-root	6-root
180-3	2-dobj	6-root
180-4	2-nmod	3-nmod
180-5	2-punct	3-punct

181-0	17-root	17-root
181-1	0-dobj	2-nsubj
181-2	0-nmod	0-dobj
181-3	2-case	6-case
181-4	6-punct	6-punct
181-5	6-nmod	6-nsubj
181-6	2-aclCOLrelcl	0-ccomp
181-7	6-advmod	8-advmod
181-8	6-nsubj	6-nmod
181-9	0-punct	0-punct
181-10	0-parataxis	0-ccomp
181-11	13-mark	13-mark
181-12	13-nsubj	13-nsubj
181-13	10-advcl	10-conj
181-14	13-dobj	15-nsubj
181-15	13-advmod	13-advmod
181-16	0-punct	0-punct

182-0	1-root	1-root

183-0	3-nsubjCOLcop	1-nsubj
183-1	3-cop	14-root
183-2	3-advmod	4-advmod
183-3	14-root	4-advmod
183-4	3-nmod	1-dobj
183-5	7-punct	7-punct
183-6	7-mark	7-mark
183-7	3-advcl	14-root
183-8	9-amod	9-amod
183-9	7-nmod	11-nsubj
183-10	7-nmod	9-nmod
183-11	7-xcomp	14-root
183-12	11-dobj	11-nmod
183-13	3-punct	11-punct

184-0	1-aux	1-aux
184-1	7-root	7-root
184-2	1-dobj	3-nsubj
184-3	1-advcl	1-ccomp
184-4	3-nmod	3-dobj
184-5	4-case	7-root
184-6	1-punct	5-punct

185-0	1-nsubj	1-nmod
185-1	19-root	19-root
185-2	1-dobj	11-nsubj
185-3	4-advmod	4-advmod
185-4	1-advmod	7-advmod
185-5	4-cc	4-cc
185-6	7-advmod	7-advmod
185-7	4-conj	11-advmod
185-8	11-punct	11-punct
185-9	11-mark	11-mark
185-10	11-advmod	11-advmod
185-11	1-advcl	1-conj
185-12	11-nmod	11-dobj
185-13	12-case	15-case
185-14	11-cc	13-cc
185-15	11-conj	1-ccomp
185-16	15-xcomp	19-root
185-17	16-dobj	16-nmod
185-18	1-punct	16-punct

186-0	9-root	9-root
186-1	0-dobj	0-dobj
186-2	4-advmod	0-advmod
186-3	4-punct	6-punct
186-4	6-mark	6-mark
186-5	6-nsubj	6-nsubj
186-6	0-advcl	9-root
186-7	6-nmod	6-nmod
186-8	0-punct	6-punct

187-0	10-root	10-root
187-1	0-nmod	0-dobj
187-2	0-cc	0-cc
187-3	0-conj	10-root
187-4	5-amod	6-amod
187-5	6-amod	6-amod
187-6	3-nmod	3-dobj
187-7	6-case	8-case
187-8	3-nmod	6-nmod
187-9	0-punct	3-punct

188-0	2-nsubj	2-nmod
188-1	2-aux	2-aux
188-2	12-root	12-root
188-3	4-nmodCOLposs	2-dobj
188-4	5-amod	5-amod
188-5	2-dobj	3-nmod
188-6	2-advmod	2-advmod
188-7	2-cc	2-cc
188-8	2-conj	2-conj
188-9	10-nmodCOLposs	10-nsubj
188-10	8-nmod	8-nmod
188-11	2-punct	2-punct

189-0	2-nmod	1-nsubj
189-1	2-neg	25-root
189-2	25-root	1-ccomp
189-3	2-advmod	5-advmod
189-4	6-advmod	5-advmod
189-5	6-amod	6-amod
189-6	2-nsubj	2-nmod
189-7	9-punct	2-punct
189-8	9-advmod	9-advmod
189-9	2-aclCOLrelcl	2-conj
189-10	9-nmod	9-dobj
189-11	10-case	14-case
189-12	11-punct	11-punct
189-13	11-cc	11-cc
189-14	10-advmod	18-advmod
189-15	11-conj	18-case
189-16	19-punct	18-punct
189-17	19-mark	18-mark
189-18	19-neg	1-ccomp
189-19	9-advcl	1-ccomp
189-20	19-xcomp	25-root
189-21	20-nmod	20-nmod
189-22	20-nmod	25-root
189-23	22-case	25-root
189-24	2-punct	23-punct

190-0	1-nsubj	1-nsubj
190-1	15-root	15-root
190-2	1-dobj	4-nsubj
190-3	4-advmod	4-advmod
190-4	1-advcl	1-ccomp
190-5	1-punct	4-punct
190-6	1-conj	15-root
190-7	6-dobj	10-nmod
190-8	6-nmod	7-nmod
190-9	1-cc	7-cc
190-10	1-conj	6-conj
190-11	10-dobj	13-nsubj
190-12	10-advmod	13-advmod
190-13	12-advmod	10-advmod
190-14	1-punct	6-punct

191-0	2-nsubj	2-nsubj
191-1	2-advmod	2-advmod
191-2	11-root	11-root
191-3	2-advmod	4-advmod
191-4	3-advmod	2-advmod
191-5	2-cc	2-cc
191-6	2-conj	2-conj
191-7	8-det	11-root
191-8	6-dobj	11-root
191-9	6-advmod	8-advmod
191-10	2-punct	8-punct

192-0	7-root	7-root
192-1	0-cc	0-cc
192-2	0-conj	0-ccomp
192-3	2-xcomp	7-root
192-4	3-dobj	3-dobj
192-5	3-advmod	3-advmod
192-6	0-punct	3-punct

193-0	1-dobj	1-nsubj
193-1	11-root	11-root
193-2	3-advcl	11-root
193-3	1-advmod	2-advmod
193-4	1-cc	2-cc
193-5	6-nsubj	6-nsubj
193-6	1-conj	2-conj
193-7	8-amod	9-amod
193-8	6-nmod	9-amod
193-9	6-dobj	6-nmod
193-10	1-punct	2-punct

194-0	1-punct	1-punct
194-1	6-root	4-nsubj
194-2	1-punct	4-punct
194-3	4-nsubj	4-nsubj
194-4	1-parataxis	6-root
194-5	1-punct	4-punct

195-0	1-punct	1-punct
195-1	3-root	3-root
195-2	1-punct	1-punct

196-0	3-amod	3-amod
196-1	0-cc	0-cc
196-2	0-conj	3-amod
196-3	5-root	5-root
196-4	3-punct	3-punct

197-0	1-advmod	1-advmod
197-1	3-root	3-root
197-2	1-punct	1-punct

198-0	1-punct	1-punct
198-1	3-root	3-root
198-2	1-punct	1-punct

199-0	2-punct	1-punct
199-1	2-neg	4-root
199-2	4-root	1-ccomp
199-3	2-punct	1-punct

200-0	10-root	10-root
200-1	0-xcomp	0-ccomp
200-2	0-punct	1-punct
200-3	4-nsubj	0-nmod
200-4	0-parataxis	0-ccomp
200-5	4-cc	4-cc
200-6	4-conj	0-ccomp
200-7	6-xcomp	10-root
200-8	7-dobj	7-nmod
200-9	0-punct	7-punct

201-0	4-punct	4-punct
201-1	4-aux	4-aux
201-2	4-nsubj	4-nsubj
201-3	4-dobj	4-nsubj
201-4	10-root	10-root
201-5	4-punct	4-punct
201-6	7-neg	4-ccomp
201-7	4-conj	4-ccomp
201-8	7-advmod	7-advmod
201-9	4-punct	4-punct

202-0	1-punct	1-punct
202-1	18-root	2-cop
202-2	1-dobj	4-amod
202-3	1-punct	2-punct
202-4	5-nsubj	5-nsubj
202-5	1-parataxis	18-root
202-6	5-cc	5-cc
202-7	5-conj	18-root
202-8	7-nmod	10-nsubj
202-9	10-nmod	8-nmod
202-10	11-acl	18-root
202-11	7-dobj	10-dobj
202-12	14-punct	14-punct
202-13	14-nsubj	14-nsubj
202-14	11-aclCOLrelcl	10-ccomp
202-15	14-advmod	16-advmod
202-16	14-nmod	14-nmod
202-17	1-punct	10-punct

203-0	17-root	17-root
203-1	0-xcomp	0-ccomp
203-2	1-dobj	1-dobj
203-3	1-cc	1-cc
203-4	1-conj	17-root
203-5	4-dobj	4-dobj
203-6	9-punct	8-punct
203-7	9-nsubj	8-nsubj
203-8	9-advcl	4-ccomp
203-9	5-aclCOLrelcl	17-root
203-10	11-amod	11-amod
203-11	9-dobj	17-root
203-12	9-nmod	11-nmod
203-13	12-cc	12-cc
203-14	15-advmod	15-advmod
203-15	12-conj	12-nmod
203-16	0-punct	11-punct

204-0	3-nmodCOLown	3-nsubj
204-1	3-aux	3-aux
204-2	3-advmod	3-advmod
204-3	16-root	16-root
204-4	3-nmod	6-nsubj
204-5	6-nsubj	6-nsubj
204-6	7-acl	3-ccomp
204-7	3-nsubj	6-dobj
204-8	3-cc	7-cc
204-9	10-amod	10-amod
204-10	4-remnant	7-nmod
204-11	12-det	12-nsubj
204-12	7-remnant	10-nmod
204-13	12-cc	12-cc
204-14	12-conj	12-nmod
204-15	3-punct	3-punct

205-0	5-nsubj	1-nsubj
205-1	5-neg	8-root
205-2	5-aux	5-aux
205-3	5-aux	5-aux
205-4	5-advmod	5-advmod
205-5	8-root	8-root
205-6	5-dobj	5-nmod
205-7	5-punct	5-punct

206-0	1-punct	2-punct
206-1	13-root	2-advmod
206-2	1-mwe	5-advmod
206-3	1-punct	2-punct
206-4	5-nsubj	5-nsubj
206-5	1-parataxis	13-root
206-6	5-cc	5-cc
206-7	5-conj	5-ccomp
206-8	7-advmod	10-advmod
206-9	10-dobj	10-nsubj
206-10	11-acl	13-root
206-11	7-dobj	10-nmod
206-12	1-punct	10-punct

207-0	4-root	4-root
207-1	2-nmod	4-root
207-2	0-nmod	1-nmod
207-3	0-punct	1-punct

208-0	2-nsubjCOLcop	1-nsubj
208-1	2-cop	13-root
208-2	13-root	3-advmod
208-3	4-amod	4-amod
208-4	2-nmod	1-dobj
208-5	2-cc	4-cc
208-6	7-nmodCOLposs	1-dobj
208-7	8-amod	8-amod
208-8	9-nsubj	9-nsubj
208-9	2-conj	1-conj
208-10	9-nmod	9-dobj
208-11	10-case	13-root
208-12	2-punct	11-punct

209-0	1-nsubj	1-nsubj
209-1	14-root	14-root
209-2	1-nmod	1-nmod
209-3	1-punct	1-punct
209-4	1-cc	1-ccomp
209-5	6-advmod	6-advmod
209-6	1-conj	4-conj
209-7	6-dobj	6-dobj
209-8	6-punct	6-punct
209-9	6-cc	6-cc
209-10	6-conj	14-root
209-11	10-dobj	14-root
209-12	10-nmod	11-nmod
209-13	1-punct	11-punct

210-0	2-nsubjCOLcop	1-nsubj
210-1	2-cop	2-cop
210-2	4-root	4-root
210-3	2-punct	2-punct

211-0	3-nsubjCOLcop	1-nsubj
211-1	3-cop	3-cop
